Year,Player,Tm,G,GS,PPG,RPG,APG,MPG,FG%,3P%,FT%,OFF,DEF,SPG,BPG,TO,PF
2002,Obinna Ekezie,LAC,29.0,1.0,1.9,1.2,0.1,5.2,0.333,0.0,0.7,12.0,22.0,0.1,0.2,0.3,0.6
2002,LaPhonso Ellis,MIA,66.0,14.0,7.1,4.3,0.8,25.5,0.418,0.306,0.631,107.0,180.0,0.5,0.6,1.1,3.0
2002,Evan Eschmeyer,DAL,31.0,6.0,2.0,3.2,0.3,9.6,0.42,0.0,0.606,35.0,63.0,0.3,0.3,0.5,1.9
2002,Maurice Evans,MIN,10.0,0.0,2.1,0.4,0.4,4.5,0.474,0.0,0.75,3.0,1.0,0.0,0.0,0.2,0.9
2002,Patrick Ewing,ORL,65.0,4.0,6.0,4.0,0.5,13.9,0.444,0.0,0.701,60.0,203.0,0.3,0.7,1.0,2.0
2002,Danny Ferry,SAS,50.0,2.0,4.6,1.8,1.0,16.0,0.429,0.434,0.944,15.0,75.0,0.3,0.2,0.4,1.4
2002,Michael Finley,DAL,69.0,69.0,20.6,5.2,3.3,39.9,0.463,0.339,0.837,90.0,270.0,0.9,0.4,1.7,2.1
2002,Derek Fisher,LAL,70.0,35.0,11.2,2.1,2.6,28.2,0.411,0.413,0.847,15.0,131.0,0.9,0.1,0.9,1.7
2002,Marcus Fizer,CHI,76.0,20.0,12.3,5.6,1.6,25.8,0.438,0.171,0.668,128.0,299.0,0.6,0.3,1.7,2.4
2002,Isaac Fontaine,MEM,6.0,0.0,1.8,0.8,0.7,12.5,0.214,0.2,0.667,0.0,5.0,0.0,0.0,0.7,1.0
2002,Alton Ford,PHO,53.0,0.0,3.1,2.0,0.1,8.5,0.517,0.0,0.737,32.0,75.0,0.1,0.1,0.6,1.9
2002,Joseph Forte,BOS,8.0,0.0,0.8,0.8,0.8,4.9,0.083,0.0,1.0,1.0,5.0,0.2,0.0,0.4,0.1
2002,Danny Fortson,GSW,77.0,76.0,11.2,11.7,1.6,28.8,0.428,0.25,0.795,290.0,609.0,0.6,0.2,2.1,3.3
2002,Greg Foster,MIL,6.0,0.0,1.2,1.3,0.2,4.0,0.222,0.0,0.75,0.0,8.0,0.0,0.0,0.0,0.7
2002,Jeff Foster,IND,82.0,48.0,5.7,6.8,0.9,21.8,0.449,0.133,0.61,206.0,350.0,0.9,0.5,1.0,2.8
2002,Antonis Fotsis,MEM,28.0,1.0,3.9,2.2,0.4,11.4,0.404,0.304,0.85,25.0,37.0,0.3,0.4,0.8,0.8
2002,Tremaine Fowlkes,LAC,22.0,17.0,3.4,2.9,0.8,15.6,0.391,0.0,0.774,32.0,32.0,0.5,0.0,0.6,1.8
2002,Rick Fox,LAL,82.0,82.0,7.9,4.7,3.5,27.9,0.421,0.313,0.824,90.0,299.0,0.8,0.3,1.6,3.0
2002,Adonal Foyle,GSW,79.0,36.0,4.8,4.9,0.5,18.8,0.444,0.0,0.398,150.0,234.0,0.5,2.1,1.0,2.3
2002,Steve Francis,HOU,57.0,56.0,21.6,7.0,6.4,41.1,0.417,0.324,0.773,102.0,299.0,1.2,0.4,3.9,3.0
2002,Lawrence Funderburke,SAC,56.0,1.0,4.7,3.5,0.6,12.9,0.469,0.0,0.607,76.0,122.0,0.2,0.3,0.6,1.2
2002,Kevin Garnett,MIN,81.0,81.0,21.2,12.1,5.2,39.2,0.47,0.319,0.801,243.0,738.0,1.2,1.6,2.8,2.3
2002,Dean Garrett,TOT,34.0,0.0,1.1,1.7,0.1,5.4,0.327,0.0,0.0,16.0,41.0,0.2,0.3,0.3,0.9
2002,Dean Garrett,MIN,29.0,0.0,1.0,1.6,0.1,5.2,0.35,0.0,0.0,13.0,34.0,0.2,0.3,0.2,0.9
2002,Dean Garrett,GSW,5.0,0.0,1.6,2.0,0.2,6.2,0.267,0.0,0.0,3.0,7.0,0.4,0.2,0.6,1.2
2002,Pat Garrity,ORL,80.0,43.0,11.0,4.2,1.2,30.1,0.426,0.427,0.836,77.0,261.0,0.8,0.4,0.8,2.9
2002,Pau Gasol,MEM,82.0,79.0,17.6,8.9,2.7,36.7,0.518,0.2,0.709,238.0,492.0,0.5,2.1,2.7,2.4
2002,Chris Gatling,MIA,54.0,1.0,6.4,3.8,0.5,15.0,0.447,0.125,0.701,71.0,135.0,0.3,0.2,1.1,2.0
2002,Matt Geiger,PHI,4.0,0.0,0.8,1.5,0.0,9.0,0.125,0.0,0.5,3.0,3.0,0.0,0.5,0.5,0.5
2002,Devean George,LAL,82.0,1.0,7.1,3.7,1.4,21.5,0.411,0.371,0.675,78.0,225.0,0.9,0.5,0.8,2.3
2002,Eddie Gill,MEM,23.0,5.0,5.0,1.2,2.1,16.7,0.424,0.318,0.795,7.0,21.0,0.5,0.1,1.5,1.7
2002,Kendall Gill,MIA,65.0,49.0,5.7,2.8,1.5,21.7,0.384,0.136,0.677,29.0,155.0,0.7,0.1,0.8,2.2
2002,Dion Glover,ATL,55.0,25.0,8.9,3.1,1.5,21.0,0.421,0.33,0.757,36.0,133.0,0.8,0.3,1.4,1.6
2002,Steve Goodrich,NJN,9.0,0.0,0.6,0.6,0.6,5.6,0.2,0.0,0.5,1.0,4.0,0.1,0.2,0.3,1.1
2002,Brian Grant,MIA,72.0,72.0,9.3,8.0,1.9,31.3,0.469,0.0,0.849,168.0,407.0,0.7,0.4,1.7,3.3
2002,Horace Grant,ORL,76.0,76.0,8.0,6.3,1.4,29.1,0.513,0.0,0.721,159.0,322.0,0.8,0.6,0.7,1.6
2002,Adrian Griffin,DAL,58.0,34.0,7.2,3.9,1.8,23.8,0.499,0.296,0.837,68.0,161.0,1.3,0.2,0.7,2.4
2002,Eddie Griffin,HOU,73.0,24.0,8.8,5.7,0.7,26.0,0.366,0.33,0.744,117.0,299.0,0.2,1.8,0.6,1.6
2002,Tom Gugliotta,PHO,44.0,40.0,6.5,5.0,1.8,25.7,0.422,0.333,0.757,59.0,162.0,0.9,0.7,1.4,2.6
2002,A.J. Guyton,CHI,45.0,6.0,5.4,1.0,1.8,13.5,0.361,0.374,0.815,12.0,32.0,0.2,0.2,0.8,0.5
2002,Darvin Ham,MIL,70.0,2.0,4.3,2.9,1.0,17.3,0.569,0.143,0.504,91.0,111.0,0.4,0.5,1.2,2.5
2002,Richard Hamilton,WAS,63.0,57.0,20.0,3.4,2.7,35.0,0.435,0.381,0.89,73.0,143.0,0.6,0.2,2.1,2.2
2002,Tang Hamilton,MIA,9.0,2.0,2.2,2.0,0.6,10.9,0.526,0.0,0.0,6.0,12.0,0.4,0.0,0.2,1.1
2002,Zendon Hamilton,DEN,54.0,15.0,6.0,4.7,0.3,15.7,0.42,0.0,0.652,110.0,143.0,0.4,0.3,1.1,1.9
2002,Anfernee Hardaway,PHO,80.0,55.0,12.0,4.4,4.0,30.8,0.418,0.277,0.81,98.0,252.0,1.5,0.4,2.4,2.3
2002,Tim Hardaway,TOT,68.0,16.0,9.6,1.8,4.1,23.5,0.365,0.347,0.794,14.0,110.0,0.8,0.1,1.6,1.6
2002,Tim Hardaway,DAL,54.0,2.0,9.6,1.8,3.7,23.6,0.362,0.341,0.833,13.0,84.0,0.7,0.1,1.4,1.6
2002,Tim Hardaway,DEN,14.0,14.0,9.6,1.9,5.5,23.2,0.373,0.373,0.632,1.0,26.0,1.2,0.1,2.7,1.8
2002,Matt Harpring,PHI,81.0,81.0,11.8,7.1,1.3,31.4,0.461,0.304,0.743,203.0,370.0,0.9,0.1,1.6,2.5
2002,Al Harrington,IND,44.0,1.0,13.1,6.3,1.2,29.8,0.475,0.333,0.799,96.0,180.0,0.9,0.5,1.8,3.8
2002,Othella Harrington,NYK,77.0,4.0,7.7,4.5,0.5,20.3,0.527,0.0,0.709,125.0,224.0,0.4,0.5,1.2,3.2
2002,Lucious Harris,NJN,74.0,0.0,9.1,2.8,1.6,21.0,0.464,0.373,0.842,49.0,158.0,0.7,0.1,0.8,1.3
2002,Jason Hart,SAS,10.0,0.0,2.6,1.3,1.2,9.2,0.526,0.0,1.0,4.0,9.0,0.7,0.1,0.8,1.6
2002,Antonio Harvey,SEA,5.0,3.0,1.8,1.8,1.0,9.4,0.333,0.0,0.5,5.0,4.0,0.2,0.6,0.6,1.6
2002,Donnell Harvey,TOT,47.0,4.0,5.7,4.8,0.8,17.9,0.498,0.0,0.6,80.0,147.0,0.4,0.5,0.7,2.4
2002,Donnell Harvey,DAL,18.0,0.0,2.1,2.6,0.3,9.0,0.538,0.0,0.455,12.0,34.0,0.2,0.3,0.4,1.5
