Year,Player,Tm,G,GS,PPG,RPG,APG,MPG,FG%,3P%,FT%,OFF,DEF,SPG,BPG,TO,PF
2016,Anthony Brown,LAL,29.0,11.0,4.0,2.4,0.7,20.7,0.31,0.286,0.85,9.0,61.0,0.5,0.2,0.5,1.2
2016,Lorenzo Brown,PHO,8.0,0.0,2.5,0.9,1.4,7.6,0.32,0.125,0.75,0.0,7.0,0.4,0.1,1.1,0.5
2016,Markel Brown,BRK,62.0,6.0,5.9,2.0,1.5,15.8,0.394,0.314,0.755,23.0,99.0,0.6,0.2,0.9,1.5
2016,Kobe Bryant,LAL,66.0,66.0,17.6,3.7,2.8,28.2,0.358,0.285,0.826,41.0,206.0,0.9,0.2,2.0,1.7
2016,Chase Budinger,TOT,66.0,2.0,4.1,2.3,1.0,14.1,0.435,0.279,0.696,43.0,107.0,0.5,0.2,0.7,0.9
2016,Chase Budinger,IND,49.0,2.0,4.4,2.5,1.0,14.9,0.418,0.29,0.708,31.0,90.0,0.6,0.2,0.6,0.9
2016,Chase Budinger,PHO,17.0,0.0,3.2,1.7,0.9,11.8,0.511,0.235,0.625,12.0,17.0,0.2,0.1,0.8,0.9
2016,Reggie Bullock,DET,37.0,0.0,3.3,1.8,0.7,11.6,0.439,0.415,0.933,14.0,54.0,0.3,0.1,0.2,0.8
2016,Trey Burke,UTA,64.0,0.0,10.6,1.8,2.3,21.3,0.413,0.344,0.817,18.0,94.0,0.5,0.1,1.2,1.3
2016,Alec Burks,UTA,31.0,3.0,13.3,3.5,2.0,25.7,0.41,0.405,0.752,16.0,93.0,0.6,0.1,1.6,2.3
2016,Caron Butler,SAC,17.0,1.0,3.7,1.3,0.6,10.4,0.424,0.167,0.833,5.0,17.0,0.5,0.1,0.2,1.1
2016,Jimmy Butler,CHI,67.0,67.0,20.9,5.3,4.8,36.9,0.454,0.312,0.832,79.0,279.0,1.6,0.6,2.0,1.9
2016,Rasual Butler,SAS,46.0,0.0,2.7,1.2,0.5,9.4,0.471,0.306,0.688,3.0,53.0,0.3,0.5,0.2,0.2
2016,Bruno Caboclo,TOR,6.0,1.0,0.5,0.3,0.2,7.2,0.083,0.143,0.0,1.0,1.0,0.3,0.2,0.7,0.3
2016,Jose Calderon,NYK,72.0,72.0,7.6,3.2,4.1,28.1,0.459,0.414,0.875,22.0,207.0,0.9,0.1,1.2,1.9
2016,Kentavious Caldwell-Pope,DET,76.0,76.0,14.5,3.7,1.8,36.7,0.42,0.309,0.811,70.0,212.0,1.4,0.2,1.4,2.2
2016,Isaiah Canaan,PHI,77.0,39.0,11.0,2.3,1.8,25.5,0.36,0.363,0.833,20.0,154.0,0.7,0.2,1.2,1.7
2016,Clint Capela,HOU,77.0,35.0,7.0,6.4,0.6,19.1,0.582,0.0,0.379,194.0,300.0,0.8,1.2,0.8,2.5
2016,DeMarre Carroll,TOR,26.0,22.0,11.0,4.7,1.0,30.2,0.389,0.39,0.6,31.0,91.0,1.7,0.2,1.1,2.4
2016,Vince Carter,MEM,60.0,3.0,6.6,2.4,0.9,16.8,0.388,0.349,0.833,31.0,115.0,0.6,0.3,0.6,1.7
2016,Michael Carter-Williams,MIL,54.0,37.0,11.5,5.1,5.2,30.5,0.452,0.273,0.654,48.0,228.0,1.5,0.8,2.8,3.0
2016,Omri Casspi,SAC,69.0,21.0,11.8,5.9,1.4,27.2,0.481,0.409,0.648,58.0,352.0,0.8,0.2,1.4,2.2
2016,Willie Cauley-Stein,SAC,66.0,39.0,7.0,5.3,0.6,21.4,0.563,0.0,0.648,134.0,218.0,0.7,1.0,0.7,2.2
2016,Mario Chalmers,TOT,61.0,7.0,10.3,2.6,3.8,22.5,0.41,0.309,0.832,24.0,133.0,1.4,0.2,1.8,3.0
2016,Mario Chalmers,MIA,6.0,0.0,5.5,2.3,3.2,20.0,0.313,0.091,0.923,1.0,13.0,1.3,0.2,1.5,2.7
2016,Mario Chalmers,MEM,55.0,7.0,10.8,2.6,3.8,22.8,0.417,0.326,0.827,23.0,120.0,1.5,0.2,1.8,3.0
2016,Tyson Chandler,PHO,66.0,60.0,7.2,8.7,1.0,24.5,0.583,0.0,0.62,175.0,401.0,0.5,0.7,1.4,2.2
2016,Rakeem Christmas,IND,1.0,0.0,4.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2016,Ian Clark,GSW,66.0,1.0,3.6,1.0,1.0,8.8,0.441,0.357,0.824,13.0,55.0,0.3,0.2,0.7,0.9
2016,Coty Clarke,BOS,3.0,0.0,2.0,0.3,0.0,2.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0
2016,Jordan Clarkson,LAL,79.0,79.0,15.5,4.0,2.4,32.3,0.433,0.347,0.804,93.0,220.0,1.1,0.1,1.7,2.1
2016,Norris Cole,NOP,45.0,23.0,10.6,3.4,3.7,26.6,0.405,0.324,0.8,10.0,141.0,0.8,0.1,1.7,2.3
2016,Darren Collison,SAC,74.0,15.0,14.0,2.3,4.3,30.0,0.486,0.401,0.858,28.0,141.0,1.0,0.1,1.8,1.9
2016,Nick Collison,OKC,59.0,4.0,2.1,2.9,0.9,11.8,0.459,0.0,0.697,68.0,103.0,0.3,0.3,0.8,1.8
2016,Mike Conley,MEM,56.0,56.0,15.3,2.9,6.1,31.4,0.422,0.363,0.834,26.0,138.0,1.2,0.3,1.5,1.8
2016,Pat Connaughton,POR,34.0,0.0,1.1,0.9,0.3,4.2,0.265,0.238,1.0,11.0,21.0,0.1,0.0,0.3,0.2
2016,Chris Copeland,MIL,24.0,1.0,2.1,0.4,0.5,6.5,0.333,0.278,0.857,1.0,9.0,0.1,0.0,0.2,0.7
2016,Bryce Cotton,TOT,8.0,0.0,1.0,0.0,0.4,4.9,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.2
2016,Bryce Cotton,PHO,3.0,0.0,1.3,0.0,1.0,11.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,1.7,0.7
2016,Bryce Cotton,MEM,5.0,0.0,0.8,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,DeMarcus Cousins,SAC,65.0,65.0,26.9,11.5,3.3,34.6,0.451,0.333,0.718,158.0,589.0,1.6,1.4,3.8,3.6
2016,Robert Covington,PHI,67.0,49.0,12.8,6.3,1.4,28.4,0.385,0.353,0.791,65.0,354.0,1.6,0.6,2.1,3.5
2016,Allen Crabbe,POR,81.0,8.0,10.3,2.7,1.2,26.0,0.459,0.393,0.867,27.0,189.0,0.8,0.2,0.8,2.4
2016,Jamal Crawford,LAC,79.0,5.0,14.2,1.8,2.3,26.9,0.404,0.34,0.904,20.0,125.0,0.7,0.2,1.4,1.5
2016,Jae Crowder,BOS,73.0,73.0,14.2,5.1,1.8,31.6,0.443,0.336,0.82,70.0,303.0,1.7,0.5,1.1,2.7
2016,Dante Cunningham,NOP,80.0,46.0,6.0,3.0,1.0,24.6,0.451,0.316,0.695,57.0,179.0,0.5,0.4,0.5,2.2
2016,Jared Cunningham,TOT,44.0,3.0,2.7,0.9,0.5,9.3,0.343,0.308,0.655,3.0,35.0,0.3,0.0,0.5,0.9
2016,Jared Cunningham,CLE,40.0,3.0,2.6,0.7,0.5,8.9,0.352,0.313,0.625,3.0,26.0,0.3,0.0,0.4,0.9
2016,Jared Cunningham,MIL,4.0,0.0,4.0,2.2,0.2,13.8,0.286,0.286,0.857,0.0,9.0,0.5,0.0,0.8,1.0
2016,Seth Curry,SAC,44.0,9.0,6.8,1.4,1.5,15.7,0.455,0.45,0.833,9.0,51.0,0.5,0.1,0.8,0.9
2016,Stephen Curry,GSW,79.0,79.0,30.1,5.4,6.7,34.2,0.504,0.454,0.908,68.0,362.0,2.1,0.2,3.3,2.0
2016,Troy Daniels,CHO,43.0,0.0,5.6,1.3,0.5,11.1,0.476,0.484,0.556,7.0,50.0,0.3,0.1,0.6,0.9
2016,Anthony Davis,NOP,61.0,61.0,24.3,10.3,1.9,35.5,0.493,0.324,0.758,130.0,497.0,1.3,2.0,2.0,2.4
2016,Ed Davis,POR,81.0,0.0,6.5,7.4,1.1,20.8,0.611,0.0,0.559,224.0,375.0,0.7,0.9,0.8,2.5
2016,Branden Dawson,LAC,6.0,0.0,0.8,0.7,0.0,4.8,0.4,0.0,1.0,2.0,2.0,0.0,0.2,0.0,0.3
2016,Dewayne Dedmon,ORL,58.0,20.0,4.4,3.9,0.2,12.2,0.559,0.0,0.75,67.0,161.0,0.4,0.8,0.6,1.9
2016,Bryce Dejean-Jones,NOP,14.0,11.0,5.6,3.4,1.1,19.9,0.406,0.375,0.524,8.0,40.0,0.7,0.1,0.8,1.2
2016,Sam Dekker,HOU,3.0,0.0,0.0,0.3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0
2016,Matthew Dellavedova,CLE,76.0,14.0,7.5,2.1,4.4,24.6,0.405,0.41,0.864,33.0,129.0,0.6,0.1,1.5,2.3
2016,Luol Deng,MIA,74.0,73.0,12.3,6.0,1.9,32.4,0.455,0.344,0.755,108.0,335.0,1.0,0.4,1.1,1.6
2016,DeMar DeRozan,TOR,78.0,78.0,23.5,4.5,4.0,35.9,0.446,0.338,0.85,64.0,285.0,1.0,0.3,2.2,2.1
2016,Boris Diaw,SAS,76.0,4.0,6.4,3.1,2.3,18.2,0.527,0.362,0.737,58.0,175.0,0.3,0.3,1.3,1.3
2016,Gorgui Dieng,MIN,82.0,39.0,10.1,7.1,1.7,27.1,0.532,0.3,0.827,157.0,428.0,1.1,1.2,1.7,2.7
2016,Spencer Dinwiddie,DET,12.0,0.0,4.8,1.4,1.8,13.2,0.352,0.1,0.576,4.0,13.0,0.2,0.0,0.6,1.7
2016,Toney Douglas,NOP,61.0,18.0,8.7,2.3,2.6,20.7,0.411,0.399,0.848,25.0,118.0,1.1,0.1,1.0,2.1
2016,Goran Dragic,MIA,72.0,72.0,14.1,3.8,5.8,32.8,0.477,0.312,0.727,54.0,223.0,1.0,0.2,2.6,2.6
2016,Andre Drummond,DET,81.0,81.0,16.2,14.8,0.8,32.9,0.521,0.333,0.355,395.0,803.0,1.5,1.4,1.9,3.0
2016,Jared Dudley,WAS,81.0,41.0,7.9,3.5,2.1,25.9,0.478,0.42,0.735,54.0,232.0,0.9,0.2,1.0,2.3
2016,Duje Dukan,SAC,1.0,0.0,6.0,4.0,1.0,24.0,0.2,0.4,0.0,2.0,2.0,1.0,0.0,0.0,2.0
2016,Tim Duncan,SAS,61.0,60.0,8.6,7.3,2.7,25.2,0.488,0.0,0.702,115.0,332.0,0.8,1.3,1.5,2.0
2016,Mike Dunleavy,CHI,31.0,30.0,7.2,2.7,1.3,22.7,0.41,0.394,0.784,8.0,75.0,0.5,0.3,0.8,2.1
2016,Kevin Durant,OKC,72.0,72.0,28.2,8.2,5.0,35.8,0.505,0.387,0.898,45.0,544.0,1.0,1.2,3.5,1.9
2016,Cleanthony Early,NYK,17.0,2.0,1.8,1.5,0.4,9.1,0.3,0.267,0.75,4.0,22.0,0.1,0.2,0.5,0.9
2016,Jarell Eddie,WAS,26.0,0.0,2.4,0.9,0.2,5.7,0.308,0.319,1.0,2.0,21.0,0.2,0.0,0.0,0.2
2016,Wayne Ellington,BRK,76.0,41.0,7.7,2.3,1.1,21.2,0.389,0.358,0.857,20.0,154.0,0.6,0.1,0.6,1.1
2016,Monta Ellis,IND,81.0,81.0,13.8,3.3,4.7,33.8,0.427,0.309,0.786,42.0,229.0,1.9,0.5,2.5,2.1
2016,James Ennis,TOT,22.0,5.0,7.2,1.9,1.0,15.0,0.478,0.448,0.735,21.0,21.0,0.7,0.2,0.9,1.3
2016,James Ennis,MIA,3.0,0.0,0.0,0.0,0.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
2016,James Ennis,MEM,10.0,0.0,1.6,0.7,0.2,4.0,0.308,0.25,0.6,4.0,3.0,0.4,0.2,0.2,0.1
2016,James Ennis,NOP,9.0,5.0,15.9,3.9,2.0,31.3,0.5,0.48,0.792,17.0,18.0,1.3,0.3,1.9,2.9
2016,Tyler Ennis,MIL,46.0,7.0,4.5,1.6,2.1,14.2,0.449,0.333,0.735,13.0,62.0,0.5,0.0,1.0,1.4
2016,Jeremy Evans,DAL,30.0,2.0,2.4,1.8,0.1,8.4,0.542,0.25,0.714,11.0,43.0,0.2,0.3,0.2,0.6
2016,Tyreke Evans,NOP,25.0,25.0,15.2,5.2,6.6,30.6,0.433,0.388,0.796,20.0,109.0,1.3,0.3,2.9,2.6
2016,Festus Ezeli,GSW,46.0,13.0,7.0,5.6,0.7,16.7,0.548,0.0,0.53,91.0,166.0,0.4,1.1,0.8,2.0
2016,Kenneth Faried,DEN,67.0,64.0,12.5,8.7,1.2,25.3,0.558,0.5,0.613,235.0,346.0,0.5,0.9,1.4,2.5
2016,Jordan Farmar,MEM,12.0,10.0,9.2,2.1,3.1,24.2,0.42,0.356,1.0,4.0,21.0,1.2,0.2,1.5,1.8
2016,Derrick Favors,UTA,62.0,59.0,16.4,8.1,1.5,32.0,0.515,0.0,0.709,169.0,334.0,1.2,1.5,1.7,2.4
2016,Cristiano Felicio,CHI,31.0,4.0,3.4,3.3,0.8,10.4,0.556,0.0,0.714,30.0,72.0,0.2,0.4,0.4,1.0
2016,Raymond Felton,DAL,80.0,31.0,9.5,3.2,3.6,27.4,0.406,0.282,0.847,36.0,222.0,0.8,0.2,1.5,1.8
2016,Evan Fournier,ORL,79.0,71.0,15.4,2.8,2.7,32.5,0.462,0.4,0.836,33.0,192.0,1.2,0.0,1.7,2.7
2016,Randy Foye,TOT,81.0,8.0,5.9,1.9,2.0,20.3,0.351,0.3,0.824,24.0,132.0,0.5,0.4,1.1,1.6
2016,Randy Foye,DEN,54.0,7.0,6.0,1.9,2.1,19.8,0.351,0.296,0.83,16.0,89.0,0.5,0.3,1.1,1.5
2016,Randy Foye,OKC,27.0,1.0,5.6,1.9,1.8,21.2,0.349,0.309,0.815,8.0,43.0,0.5,0.5,1.0,1.8
2016,Tim Frazier,TOT,51.0,2.0,5.1,2.2,3.2,14.5,0.419,0.333,0.716,26.0,84.0,0.6,0.0,1.3,1.4
2016,Tim Frazier,POR,35.0,1.0,1.5,1.1,1.2,7.8,0.333,0.176,0.533,11.0,28.0,0.3,0.0,0.8,0.9
2016,Tim Frazier,NOP,16.0,1.0,13.1,4.4,7.5,29.3,0.45,0.419,0.763,15.0,56.0,1.4,0.1,2.4,2.6
2016,Jimmer Fredette,TOT,6.0,0.0,1.5,0.0,0.2,3.0,0.4,0.5,0.8,0.0,0.0,0.2,0.0,0.3,0.3
2016,Jimmer Fredette,NOP,4.0,0.0,0.5,0.0,0.2,3.2,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2
2016,Jimmer Fredette,NYK,2.0,0.0,3.5,0.0,0.0,2.5,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.5,0.5
2016,Channing Frye,TOT,70.0,32.0,6.1,3.3,1.0,17.1,0.438,0.387,0.857,35.0,199.0,0.4,0.4,0.6,1.8
2016,Channing Frye,ORL,44.0,29.0,5.2,3.2,1.0,17.1,0.435,0.397,0.905,23.0,118.0,0.5,0.5,0.7,1.6
2016,Channing Frye,CLE,26.0,3.0,7.5,3.6,1.0,17.2,0.441,0.377,0.786,12.0,81.0,0.3,0.3,0.5,2.2
2016,Danilo Gallinari,DEN,53.0,53.0,19.5,5.3,2.5,34.7,0.41,0.364,0.868,52.0,229.0,0.8,0.4,1.5,1.6
2016,Langston Galloway,NYK,82.0,7.0,7.6,3.5,2.5,24.8,0.393,0.344,0.754,43.0,245.0,0.9,0.3,0.7,2.2
2016,Kevin Garnett,MIN,38.0,38.0,3.2,3.9,1.6,14.6,0.47,0.0,0.667,15.0,135.0,0.7,0.3,0.4,1.8
2016,Marc Gasol,MEM,52.0,52.0,16.6,7.0,3.8,34.4,0.464,0.667,0.829,58.0,304.0,1.0,1.3,2.3,2.7
2016,Pau Gasol,CHI,72.0,72.0,16.5,11.0,4.1,31.8,0.469,0.348,0.792,155.0,638.0,0.6,2.0,2.3,2.1
2016,Rudy Gay,SAC,70.0,70.0,17.2,6.5,1.7,34.0,0.463,0.344,0.78,103.0,353.0,1.4,0.7,2.0,2.6
2016,Alonzo Gee,NOP,73.0,38.0,4.5,3.4,1.0,22.4,0.518,0.283,0.667,60.0,185.0,0.9,0.2,0.8,2.3
2016,Paul George,IND,81.0,81.0,23.1,7.0,4.1,34.8,0.418,0.371,0.86,79.0,484.0,1.9,0.4,3.3,2.8
2016,Taj Gibson,CHI,73.0,55.0,8.6,6.9,1.5,26.5,0.526,0.0,0.692,206.0,298.0,0.6,1.1,1.1,2.5
2016,Manu Ginobili,SAS,58.0,0.0,9.6,2.5,3.1,19.6,0.453,0.391,0.813,26.0,120.0,1.1,0.2,1.7,1.7
2016,Rudy Gobert,UTA,61.0,60.0,9.1,11.0,1.5,31.7,0.559,0.0,0.569,208.0,460.0,0.7,2.2,1.9,2.7
2016,Drew Gooden,WAS,30.0,0.0,2.7,2.8,0.4,10.2,0.32,0.171,0.643,28.0,57.0,0.3,0.4,0.4,1.3
2016,Archie Goodwin,PHO,57.0,13.0,8.9,2.5,2.1,19.5,0.417,0.232,0.674,27.0,115.0,0.5,0.2,1.8,1.5
2016,Aaron Gordon,ORL,78.0,37.0,9.2,6.5,1.6,23.9,0.473,0.296,0.668,154.0,353.0,0.8,0.7,0.8,2.0
2016,Eric Gordon,NOP,45.0,44.0,15.2,2.2,2.7,32.9,0.418,0.384,0.888,10.0,89.0,1.0,0.3,1.6,2.2
