Year,Player,Tm,G,GS,PPG,RPG,APG,MPG,FG%,3P%,FT%,OFF,DEF,SPG,BPG,TO,PF
1992,Kenny Battle,BOS,8.0,0.0,1.8,1.1,0.0,5.8,0.75,0.0,1.0,3.0,6.0,0.1,0.0,0.2,0.5
1992,Kenny Battle,GSW,8.0,0.0,2.2,0.9,0.5,5.8,0.615,0.0,0.5,1.0,6.0,0.1,0.2,0.2,0.8
1992,William Bedford,DET,32.0,8.0,3.6,2.0,0.4,11.3,0.413,0.0,0.636,24.0,39.0,0.2,0.6,0.5,1.8
1992,Benoit Benjamin,SEA,63.0,61.0,14.0,8.1,1.2,30.8,0.478,0.0,0.687,130.0,383.0,0.6,1.9,2.8,2.9
1992,Winston Bennett,TOT,54.0,45.0,3.6,3.0,0.7,15.4,0.379,0.0,0.7,63.0,99.0,0.4,0.2,0.6,2.3
1992,Winston Bennett,CLE,52.0,45.0,3.7,3.1,0.7,16.0,0.378,0.0,0.7,62.0,99.0,0.4,0.2,0.6,2.3
1992,Winston Bennett,MIA,2.0,0.0,1.0,0.5,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5
1992,David Benoit,UTA,77.0,2.0,5.6,3.8,0.4,15.1,0.467,0.214,0.81,105.0,191.0,0.2,0.6,0.9,1.6
1992,Larry Bird,BOS,45.0,45.0,20.2,9.6,6.8,36.9,0.466,0.406,0.926,46.0,388.0,0.9,0.7,2.8,1.8
1992,Rolando Blackman,DAL,75.0,74.0,18.3,3.2,2.7,33.7,0.461,0.385,0.898,78.0,161.0,0.7,0.3,2.0,1.8
1992,Lance Blanks,DET,43.0,0.0,1.5,0.5,0.4,4.4,0.455,0.375,0.727,9.0,13.0,0.3,0.0,0.3,0.6
1992,Mookie Blaylock,NJN,72.0,67.0,13.8,3.7,6.8,35.4,0.432,0.222,0.712,101.0,168.0,2.4,0.6,2.1,2.5
1992,Muggsy Bogues,CHH,82.0,69.0,8.9,2.9,9.1,34.0,0.472,0.074,0.783,58.0,177.0,2.1,0.1,1.9,1.9
1992,Manute Bol,PHI,71.0,2.0,1.5,3.1,0.3,17.8,0.383,0.0,0.462,54.0,168.0,0.2,2.9,0.6,2.0
1992,Anthony Bonner,SAC,79.0,18.0,9.4,6.1,1.6,28.9,0.447,0.25,0.627,192.0,293.0,1.2,0.3,1.7,2.5
1992,Anthony Bowie,ORL,52.0,26.0,14.6,4.7,3.1,33.1,0.493,0.386,0.86,70.0,175.0,1.1,0.7,2.1,1.9
1992,Sam Bowie,NJN,71.0,61.0,15.0,8.1,2.6,30.7,0.445,0.32,0.757,203.0,375.0,0.6,1.7,2.1,3.0
1992,Terrell Brandon,CLE,82.0,9.0,7.4,2.0,3.9,19.6,0.419,0.043,0.806,49.0,113.0,1.0,0.3,1.7,1.3
1992,Randy Breuer,MIN,67.0,25.0,5.4,4.2,1.3,17.6,0.468,0.0,0.532,98.0,183.0,0.4,1.5,0.6,1.7
1992,Frank Brickowski,MIL,65.0,60.0,11.4,5.3,1.9,23.9,0.524,0.5,0.767,97.0,247.0,0.9,0.4,1.7,3.4
1992,Kevin Brooks,DEN,37.0,0.0,2.8,1.1,0.3,7.3,0.443,0.182,0.81,13.0,26.0,0.2,0.1,0.5,0.5
1992,Scott Brooks,MIN,82.0,0.0,5.1,1.2,2.5,13.2,0.447,0.356,0.81,27.0,72.0,0.8,0.1,0.6,1.0
1992,Chucky Brown,TOT,42.0,2.0,3.6,2.0,0.6,10.3,0.469,0.0,0.612,31.0,51.0,0.3,0.2,0.7,1.1
1992,Chucky Brown,CLE,6.0,0.0,2.5,1.0,0.5,8.3,0.5,0.0,0.625,2.0,4.0,0.5,0.0,0.3,1.2
1992,Chucky Brown,LAL,36.0,2.0,3.8,2.1,0.6,10.6,0.466,0.0,0.61,29.0,47.0,0.2,0.2,0.8,1.1
1992,Dee Brown,BOS,31.0,20.0,11.7,2.5,5.3,28.5,0.426,0.227,0.769,15.0,64.0,1.1,0.2,1.9,2.4
1992,Mike Brown,UTA,82.0,1.0,7.7,5.8,1.0,21.7,0.453,0.0,0.667,187.0,289.0,0.5,0.4,1.3,2.4
1992,Myron Brown,MIN,4.0,0.0,2.2,0.8,1.5,5.8,0.667,0.333,0.0,0.0,3.0,0.2,0.0,1.0,0.5
1992,Randy Brown,SAC,56.0,0.0,3.4,1.2,1.1,9.6,0.456,0.0,0.655,26.0,43.0,0.6,0.2,0.8,1.2
1992,Tony Brown,TOT,57.0,2.0,4.8,1.5,0.8,11.5,0.41,0.302,0.727,32.0,52.0,0.5,0.1,0.6,1.4
1992,Tony Brown,LAC,22.0,0.0,4.7,1.3,0.7,11.5,0.438,0.318,0.621,9.0,19.0,0.5,0.0,0.6,1.4
1992,Tony Brown,SEA,35.0,2.0,4.8,1.6,0.9,11.5,0.394,0.293,0.811,23.0,33.0,0.5,0.1,0.6,1.5
1992,Mark Bryant,POR,56.0,0.0,4.1,3.6,0.7,14.3,0.48,0.0,0.667,87.0,114.0,0.5,0.1,0.5,1.9
1992,Jud Buechler,TOT,28.0,0.0,2.5,1.9,0.8,10.4,0.408,0.0,0.571,18.0,34.0,0.7,0.2,0.5,1.1
1992,Jud Buechler,NJN,2.0,0.0,4.0,1.0,1.0,14.5,0.5,0.0,0.0,2.0,0.0,1.0,0.5,0.5,1.0
1992,Jud Buechler,SAS,11.0,0.0,3.0,2.0,1.0,12.7,0.5,0.0,0.333,6.0,16.0,0.7,0.3,0.5,1.6
1992,Jud Buechler,GSW,15.0,0.0,1.9,1.9,0.7,8.1,0.303,0.0,0.75,10.0,18.0,0.6,0.2,0.5,0.7
1992,Matt Bullard,HOU,80.0,7.0,6.4,2.8,0.9,16.0,0.459,0.386,0.76,73.0,150.0,0.3,0.3,0.7,1.6
1992,Willie Burton,MIA,68.0,50.0,11.2,3.6,1.8,23.3,0.45,0.4,0.8,76.0,168.0,0.7,0.5,1.8,2.7
1992,Steve Burtt,PHO,31.0,2.0,6.0,1.1,1.9,11.5,0.463,0.167,0.704,10.0,24.0,0.5,0.1,1.1,1.9
1992,Michael Cage,SEA,82.0,69.0,8.8,8.9,1.1,30.0,0.566,0.0,0.62,266.0,462.0,1.2,0.7,1.0,2.9
1992,Demetrius Calip,LAL,7.0,0.0,1.6,0.7,1.7,8.3,0.222,0.2,0.667,1.0,4.0,0.1,0.0,0.7,1.1
1992,Elden Campbell,LAL,81.0,47.0,7.1,5.2,0.7,23.2,0.448,0.0,0.619,155.0,268.0,0.7,2.0,0.9,2.5
1992,Tony Campbell,MIN,78.0,41.0,16.8,3.7,2.9,31.3,0.464,0.351,0.803,141.0,145.0,1.1,0.4,2.1,2.6
1992,Antoine Carr,SAS,81.0,27.0,10.9,4.3,0.8,23.0,0.49,0.2,0.764,128.0,218.0,0.4,1.2,1.4,3.3
1992,Bill Cartwright,CHI,64.0,64.0,8.0,5.1,1.4,23.0,0.467,0.0,0.604,93.0,231.0,0.3,0.2,1.2,2.0
1992,Terry Catledge,ORL,78.0,67.0,14.8,7.0,1.4,31.2,0.496,0.0,0.694,257.0,292.0,0.7,0.2,1.8,2.5
1992,Duane Causwell,SAC,80.0,77.0,8.0,7.2,0.7,28.6,0.549,0.0,0.613,196.0,384.0,0.6,2.7,1.6,3.5
1992,Cedric Ceballos,PHO,64.0,4.0,7.2,2.4,0.8,11.3,0.482,0.167,0.736,60.0,92.0,0.2,0.2,1.1,0.8
1992,Tom Chambers,PHO,69.0,66.0,16.3,5.8,2.1,28.2,0.431,0.367,0.83,86.0,315.0,0.8,0.5,1.5,2.8
1992,Rex Chapman,TOT,22.0,11.0,12.3,2.6,4.0,25.8,0.448,0.276,0.679,10.0,48.0,0.7,0.4,2.0,2.3
1992,Rex Chapman,CHH,21.0,11.0,12.4,2.6,4.1,26.0,0.45,0.296,0.679,9.0,45.0,0.7,0.4,2.0,2.2
1992,Rex Chapman,WSB,1.0,0.0,10.0,4.0,3.0,22.0,0.417,0.0,0.0,1.0,3.0,1.0,0.0,3.0,4.0
1992,Maurice Cheeks,ATL,56.0,0.0,4.6,1.7,3.3,19.4,0.462,0.5,0.605,29.0,66.0,1.5,0.0,0.6,1.3
1992,Pete Chilcutt,SAC,69.0,2.0,3.6,2.7,0.6,11.8,0.452,1.0,0.821,78.0,109.0,0.5,0.2,0.6,1.0
1992,Derrick Coleman,NJN,65.0,58.0,19.8,9.5,3.2,34.0,0.504,0.303,0.763,203.0,415.0,0.8,1.5,3.8,2.6
1992,Bimbo Coles,MIA,81.0,28.0,10.1,2.3,4.5,24.4,0.455,0.192,0.824,69.0,120.0,0.9,0.2,2.1,1.9
1992,Marty Conlon,SEA,45.0,1.0,2.7,1.5,0.3,8.5,0.475,0.0,0.75,33.0,36.0,0.2,0.2,0.6,0.9
1992,Lester Conner,MIL,81.0,9.0,3.5,2.3,3.6,17.5,0.431,0.0,0.704,63.0,121.0,1.2,0.1,1.0,1.1
1992,Anthony Cook,DEN,22.0,0.0,1.5,1.5,0.1,5.2,0.6,0.0,0.667,13.0,21.0,0.2,0.2,0.1,0.5
1992,Wayne Cooper,POR,35.0,0.0,2.2,2.9,0.6,9.8,0.427,0.0,0.636,38.0,63.0,0.1,0.8,0.4,1.6
1992,Tom Copa,SAS,33.0,1.0,1.5,1.1,0.1,4.0,0.55,0.0,0.308,14.0,22.0,0.1,0.2,0.2,0.9
1992,Lanard Copeland,LAC,10.0,0.0,1.6,0.7,0.5,4.8,0.304,0.0,1.0,1.0,6.0,0.2,0.0,0.4,0.5
1992,Tyrone Corbin,TOT,80.0,9.0,9.8,5.9,1.8,27.6,0.481,0.0,0.866,163.0,309.0,1.0,0.2,1.2,2.4
1992,Tyrone Corbin,MIN,11.0,8.0,14.4,6.3,3.0,31.3,0.401,0.0,0.83,24.0,45.0,1.1,0.5,2.4,2.8
1992,Tyrone Corbin,UTA,69.0,1.0,9.0,5.8,1.6,27.0,0.504,0.0,0.878,139.0,264.0,1.0,0.2,1.0,2.3
1992,Chris Corchiani,ORL,51.0,1.0,5.0,1.5,2.8,14.5,0.399,0.27,0.875,18.0,60.0,0.9,0.0,1.5,1.8
1992,Corey Crowder,UTA,51.0,0.0,2.2,0.8,0.3,6.4,0.384,0.433,0.833,16.0,25.0,0.1,0.0,0.3,0.7
1992,Terry Cummings,SAS,70.0,67.0,17.3,9.0,1.5,30.7,0.488,0.385,0.711,247.0,384.0,0.8,0.5,1.6,3.0
1992,Dell Curry,CHH,77.0,0.0,15.7,3.4,2.3,26.2,0.486,0.404,0.836,57.0,202.0,1.2,0.3,1.7,2.0
1992,Quintin Dailey,SEA,11.0,1.0,2.8,1.1,0.4,8.9,0.243,0.0,0.813,2.0,10.0,0.5,0.1,0.9,0.5
1992,Brad Daugherty,CLE,73.0,73.0,21.5,10.4,3.6,36.2,0.57,0.0,0.777,191.0,569.0,0.9,1.1,2.5,2.6
1992,Brad Davis,DAL,33.0,0.0,2.8,1.0,2.0,13.0,0.442,0.278,0.733,4.0,29.0,0.3,0.1,0.8,1.7
1992,Dale Davis,IND,64.0,23.0,6.2,6.4,0.5,20.3,0.552,0.0,0.572,158.0,252.0,0.4,1.2,0.8,3.0
1992,Terry Davis,DAL,68.0,67.0,10.2,9.9,0.8,31.6,0.482,0.0,0.635,228.0,444.0,0.4,0.4,1.7,3.0
1992,Walter Davis,DEN,46.0,0.0,9.9,1.5,1.5,16.1,0.459,0.313,0.872,20.0,50.0,0.6,0.0,1.0,1.5
1992,Johnny Dawkins,PHI,82.0,82.0,12.0,2.8,6.9,34.3,0.437,0.356,0.882,42.0,185.0,1.1,0.1,2.2,1.9
1992,Bison Dele,ORL,48.0,2.0,9.1,5.7,0.7,18.9,0.528,0.0,0.669,115.0,157.0,0.9,1.1,1.8,2.9
1992,Vlade Divac,LAL,36.0,18.0,11.2,6.9,1.7,27.2,0.495,0.263,0.768,87.0,160.0,1.5,1.0,2.4,3.2
1992,James Donaldson,TOT,58.0,32.0,4.9,5.0,0.6,18.5,0.457,0.0,0.709,99.0,190.0,0.1,0.8,0.8,1.8
1992,James Donaldson,DAL,44.0,32.0,6.2,6.1,0.7,22.6,0.471,0.0,0.702,97.0,173.0,0.2,1.0,0.9,2.0
1992,James Donaldson,NYK,14.0,0.0,0.9,1.4,0.1,5.8,0.278,0.0,1.0,2.0,17.0,0.0,0.4,0.5,1.2
1992,Sherman Douglas,TOT,42.0,2.0,7.3,1.5,4.1,17.9,0.462,0.1,0.682,13.0,50.0,0.6,0.2,1.6,1.9
1992,Sherman Douglas,MIA,5.0,2.0,7.4,1.2,3.8,19.6,0.516,0.0,0.714,1.0,5.0,0.8,0.0,1.6,2.0
1992,Sherman Douglas,BOS,37.0,0.0,7.3,1.5,4.1,17.7,0.455,0.111,0.68,12.0,45.0,0.6,0.2,1.6,1.8
1992,Greg Dreiling,IND,60.0,23.0,2.0,1.6,0.4,8.5,0.494,1.0,0.75,22.0,74.0,0.2,0.3,0.5,2.0
1992,Clyde Drexler,POR,76.0,76.0,25.0,6.6,6.7,36.2,0.47,0.337,0.794,166.0,334.0,1.8,0.9,3.2,3.0
1992,Kevin Duckworth,POR,82.0,82.0,10.7,6.1,1.2,27.1,0.461,0.0,0.69,151.0,346.0,0.5,0.5,1.7,3.2
1992,Chris Dudley,NJN,82.0,21.0,5.6,9.0,0.7,23.2,0.403,0.0,0.468,343.0,396.0,0.5,2.2,1.0,3.4
1992,Joe Dumars,DET,82.0,82.0,19.9,2.3,4.6,38.9,0.448,0.408,0.867,82.0,106.0,0.9,0.1,2.4,1.8
1992,Ledell Eackles,WSB,65.0,25.0,13.2,2.7,1.9,22.5,0.468,0.2,0.743,39.0,139.0,0.7,0.1,1.2,2.2
1992,Mark Eaton,UTA,81.0,81.0,3.3,6.1,0.5,25.0,0.446,0.0,0.598,150.0,341.0,0.4,2.5,0.7,3.0
1992,Patrick Eddie,NYK,4.0,0.0,1.0,0.2,0.0,3.2,0.222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8
1992,Blue Edwards,UTA,81.0,81.0,12.6,3.7,1.7,28.2,0.522,0.379,0.774,86.0,212.0,1.0,0.6,1.5,2.9
1992,James Edwards,LAC,72.0,11.0,9.7,2.8,0.7,20.0,0.465,0.0,0.731,55.0,147.0,0.3,0.5,1.0,3.3
1992,Kevin Edwards,MIA,81.0,1.0,10.1,2.6,2.1,22.7,0.454,0.219,0.848,56.0,155.0,1.2,0.2,1.5,1.7
1992,Craig Ehlo,CLE,63.0,62.0,12.3,4.9,3.8,32.0,0.453,0.413,0.707,94.0,213.0,1.2,0.3,1.7,2.4
1992,Mario Elie,GSW,79.0,32.0,7.8,2.9,2.2,21.2,0.521,0.329,0.852,69.0,158.0,0.9,0.2,1.1,2.0
1992,Sean Elliott,SAS,82.0,82.0,16.3,5.4,2.6,38.0,0.494,0.305,0.861,143.0,296.0,1.0,0.4,1.9,1.8
1992,Dale Ellis,MIL,81.0,11.0,15.7,3.1,1.3,27.0,0.469,0.419,0.774,92.0,161.0,0.7,0.2,1.5,1.9
1992,LeRon Ellis,LAC,29.0,0.0,1.5,0.8,0.0,3.6,0.34,0.0,0.474,12.0,12.0,0.2,0.3,0.4,0.4
1992,Pervis Ellison,WSB,66.0,64.0,20.0,11.2,2.9,38.0,0.539,0.333,0.728,217.0,523.0,0.9,2.7,3.0,3.4
1992,A.J. English,WSB,81.0,6.0,10.9,2.1,1.8,20.6,0.433,0.176,0.841,74.0,94.0,0.4,0.1,1.1,2.0
1992,Patrick Ewing,NYK,82.0,82.0,24.0,11.2,1.9,38.4,0.522,0.167,0.738,228.0,693.0,1.1,3.0,2.5,3.4
1992,Dave Feitl,NJN,34.0,0.0,2.4,1.8,0.2,5.1,0.429,0.0,0.842,21.0,40.0,0.1,0.1,0.6,0.6
1992,Duane Ferrell,ATL,66.0,12.0,12.7,3.2,1.4,24.2,0.524,0.333,0.761,105.0,105.0,0.7,0.3,1.5,2.0
1992,Danny Ferry,CLE,68.0,1.0,5.1,3.1,1.1,13.8,0.409,0.354,0.836,53.0,160.0,0.3,0.2,0.7,2.0
1992,Vern Fleming,IND,82.0,6.0,8.9,2.5,3.2,21.2,0.482,0.222,0.737,69.0,140.0,0.7,0.1,1.7,1.6
1992,Sleepy Floyd,HOU,82.0,3.0,9.1,1.8,2.9,20.3,0.406,0.301,0.794,34.0,116.0,0.7,0.3,1.6,1.6
1992,Greg Foster,WSB,49.0,3.0,4.3,3.0,0.7,11.2,0.461,0.0,0.714,43.0,102.0,0.1,0.2,0.7,1.7
1992,Rick Fox,BOS,81.0,5.0,8.0,2.7,1.6,19.0,0.459,0.329,0.755,73.0,147.0,1.0,0.4,1.5,2.8
1992,Tellis Frank,MIN,10.0,0.0,4.6,2.6,0.8,14.0,0.545,0.0,0.667,8.0,18.0,0.5,0.4,0.5,2.4
1992,Anthony Frederick,CHH,66.0,26.0,5.9,2.2,1.1,12.9,0.435,0.235,0.685,75.0,69.0,0.6,0.4,0.9,1.4
1992,Kevin Gamble,BOS,82.0,77.0,13.5,3.5,2.7,30.4,0.529,0.29,0.885,80.0,206.0,0.9,0.5,1.2,2.4
1992,Winston Garland,DEN,78.0,67.0,10.8,2.4,5.3,28.3,0.444,0.321,0.859,67.0,123.0,1.3,0.3,2.2,2.6
1992,Tom Garrick,TOT,40.0,5.0,3.4,1.4,2.4,13.7,0.413,0.25,0.692,12.0,44.0,0.9,0.1,1.1,1.4
1992,Tom Garrick,SAS,19.0,5.0,5.2,2.2,3.3,19.7,0.473,0.0,0.625,8.0,33.0,1.1,0.1,1.6,1.7
1992,Tom Garrick,MIN,15.0,0.0,1.9,0.6,1.2,7.5,0.333,0.5,0.75,2.0,7.0,0.5,0.2,0.7,0.9
1992,Tom Garrick,DAL,6.0,0.0,1.7,1.0,2.8,10.5,0.235,0.0,1.0,2.0,4.0,1.3,0.0,0.7,1.2
1992,Chris Gatling,GSW,54.0,1.0,5.7,3.4,0.3,11.3,0.568,0.0,0.661,75.0,107.0,0.6,0.7,0.8,1.9
1992,Kenny Gattison,CHH,82.0,71.0,12.7,7.1,1.6,27.1,0.529,0.0,0.688,177.0,403.0,0.7,0.8,1.7,3.3
1992,Tate George,NJN,70.0,2.0,6.0,1.5,2.3,14.8,0.427,0.167,0.821,36.0,69.0,0.6,0.0,1.2,1.4
1992,Kendall Gill,CHH,79.0,79.0,20.5,5.1,4.2,36.8,0.467,0.24,0.745,165.0,237.0,1.9,0.6,2.3,3.0
1992,Armen Gilliam,PHI,81.0,81.0,16.9,8.1,1.5,34.2,0.511,0.0,0.807,234.0,426.0,0.6,1.0,2.0,2.2
1992,Gerald Glass,MIN,75.0,41.0,11.5,3.5,2.3,24.3,0.44,0.296,0.616,107.0,153.0,0.9,0.4,1.4,2.3
1992,Mike Gminski,CHH,35.0,10.0,5.8,3.4,0.9,14.3,0.452,0.333,0.75,37.0,81.0,0.3,0.5,0.6,1.1
1992,Dan Godfread,HOU,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,Paul Graham,ATL,78.0,9.0,10.1,3.0,2.2,22.0,0.447,0.39,0.741,72.0,159.0,1.2,0.3,1.2,2.5
1992,Ron Grandison,CHH,3.0,0.0,3.3,3.7,0.3,8.3,0.5,0.0,0.6,3.0,8.0,0.3,0.3,1.0,1.3
1992,Gary Grant,LAC,78.0,53.0,7.8,2.4,6.9,26.3,0.462,0.294,0.815,34.0,150.0,1.8,0.2,2.4,2.3
1992,Greg Grant,TOT,68.0,0.0,3.3,1.0,3.2,13.1,0.44,0.389,0.833,14.0,55.0,0.7,0.0,0.7,1.1
1992,Greg Grant,CHH,13.0,0.0,0.1,0.3,1.4,4.4,0.0,0.0,0.5,1.0,3.0,0.6,0.0,0.4,0.2
1992,Greg Grant,PHI,55.0,0.0,4.1,1.2,3.6,15.2,0.456,0.389,0.864,13.0,52.0,0.7,0.0,0.7,1.3
1992,Harvey Grant,WSB,64.0,60.0,18.0,6.8,2.7,37.3,0.478,0.125,0.8,157.0,275.0,1.2,0.4,1.7,2.8
1992,Horace Grant,CHI,81.0,81.0,14.2,10.0,2.7,35.3,0.578,0.0,0.741,344.0,463.0,1.2,1.6,1.2,2.4
1992,Jeff Grayer,MIL,82.0,11.0,9.0,3.1,1.8,20.2,0.448,0.288,0.667,129.0,128.0,0.8,0.2,1.3,1.7
1992,A.C. Green,LAL,82.0,53.0,13.6,9.3,1.4,35.4,0.476,0.214,0.744,306.0,456.0,1.1,0.4,1.4,1.7
1992,Rickey Green,BOS,26.0,0.0,4.1,0.9,2.6,14.1,0.447,0.25,0.722,3.0,21.0,0.7,0.0,0.7,1.1
1992,Sean Green,IND,35.0,0.0,4.0,1.2,0.6,7.3,0.392,0.2,0.536,22.0,20.0,0.4,0.2,0.8,0.9
1992,Sidney Green,SAS,80.0,1.0,4.6,4.3,0.4,14.1,0.427,0.0,0.82,92.0,250.0,0.4,0.1,0.8,1.8
1992,Jack Haley,LAL,49.0,9.0,1.6,1.9,0.1,8.0,0.369,0.0,0.483,31.0,64.0,0.1,0.2,0.5,1.5
1992,Tom Hammonds,WSB,37.0,19.0,11.9,5.0,1.0,26.6,0.488,0.0,0.61,49.0,136.0,0.6,0.4,1.6,3.2
1992,Bob Hansen,TOT,68.0,2.0,2.5,1.1,1.0,11.9,0.444,0.259,0.364,17.0,60.0,0.4,0.0,0.4,2.0
1992,Bob Hansen,SAC,2.0,2.0,4.0,2.0,0.5,20.0,0.444,0.0,0.0,2.0,2.0,0.5,0.0,0.0,3.0
1992,Bob Hansen,CHI,66.0,0.0,2.5,1.1,1.0,11.7,0.444,0.28,0.364,15.0,58.0,0.4,0.0,0.4,1.9
1992,Tim Hardaway,GSW,81.0,81.0,23.4,3.8,10.0,41.1,0.461,0.338,0.766,81.0,229.0,2.0,0.2,3.3,2.6
1992,Derek Harper,DAL,65.0,64.0,17.7,2.6,5.7,34.6,0.443,0.312,0.759,49.0,121.0,1.6,0.3,2.4,2.3
1992,Ron Harper,LAC,82.0,82.0,18.2,5.5,5.1,38.3,0.44,0.303,0.736,120.0,327.0,1.9,0.9,3.1,2.4
1992,Scott Hastings,DEN,40.0,4.0,1.4,2.4,0.6,10.5,0.34,0.0,0.857,30.0,68.0,0.2,0.4,0.6,1.4
1992,Hersey Hawkins,PHI,81.0,81.0,19.0,3.3,3.1,37.2,0.462,0.397,0.874,53.0,218.0,1.9,0.5,2.3,2.1
1992,Gerald Henderson,TOT,16.0,0.0,2.2,0.5,0.6,6.0,0.375,0.375,0.818,1.0,7.0,0.2,0.0,0.5,0.8
1992,Gerald Henderson,HOU,8.0,0.0,1.5,0.2,0.6,4.2,0.364,0.0,0.667,1.0,1.0,0.0,0.0,0.5,0.5
