Year,Player,Tm,G,GS,PPG,RPG,APG,MPG,FG%,3P%,FT%,OFF,DEF,SPG,BPG,TO,PF
1994,Alaa Abdelnaby,BOS,13.0,0.0,4.9,3.5,0.2,12.2,0.436,0.0,0.64,12.0,34.0,0.2,0.2,1.3,1.5
1994,Mahmoud Abdul-Rauf,DEN,80.0,78.0,18.0,2.1,4.5,32.7,0.46,0.316,0.956,27.0,141.0,1.0,0.1,1.9,1.9
1994,Michael Adams,WSB,70.0,67.0,12.1,2.6,6.9,33.4,0.408,0.288,0.83,37.0,146.0,1.4,0.1,2.4,2.0
1994,Mark Aguirre,LAC,39.0,0.0,10.6,3.0,2.7,22.0,0.468,0.398,0.694,28.0,88.0,0.5,0.2,1.8,2.5
1994,Danny Ainge,PHO,68.0,1.0,8.9,1.9,2.6,22.9,0.417,0.328,0.83,28.0,103.0,0.8,0.1,1.2,2.1
1994,Gary Alexander,TOT,11.0,0.0,1.7,1.4,0.2,5.0,0.571,0.0,0.333,7.0,8.0,0.3,0.0,0.7,0.9
1994,Gary Alexander,MIA,4.0,0.0,0.5,0.8,0.2,3.0,0.5,0.0,0.0,1.0,2.0,0.0,0.0,0.2,0.8
1994,Gary Alexander,CLE,7.0,0.0,2.4,1.7,0.1,6.1,0.583,0.0,0.429,6.0,6.0,0.4,0.0,1.0,1.0
1994,Victor Alexander,GSW,69.0,39.0,8.7,4.5,1.0,19.1,0.53,0.154,0.527,114.0,194.0,0.4,0.5,1.2,2.4
1994,Eric Anderson,NYK,11.0,0.0,1.9,1.5,0.2,3.5,0.412,1.0,0.357,6.0,11.0,0.0,0.1,0.2,0.8
1994,Greg Anderson,DET,77.0,47.0,6.4,7.4,0.7,21.1,0.543,0.333,0.571,183.0,388.0,0.7,0.9,1.2,3.0
1994,Kenny Anderson,NJN,82.0,82.0,18.8,3.9,9.6,38.2,0.417,0.303,0.818,89.0,233.0,1.9,0.2,3.2,2.5
1994,Nick Anderson,ORL,81.0,81.0,15.8,5.9,3.6,34.7,0.478,0.322,0.672,113.0,363.0,1.7,0.4,2.0,1.8
1994,Ron Anderson,TOT,21.0,2.0,4.6,2.5,0.8,17.0,0.407,0.269,0.826,16.0,37.0,0.4,0.1,0.5,0.8
1994,Ron Anderson,NJN,11.0,2.0,4.0,2.4,0.5,16.0,0.349,0.333,0.833,8.0,18.0,0.5,0.2,0.1,0.8
1994,Ron Anderson,WSB,10.0,0.0,5.2,2.7,1.1,18.0,0.465,0.214,0.818,8.0,19.0,0.3,0.1,0.9,0.7
1994,Willie Anderson,SAS,80.0,79.0,11.9,3.0,4.3,31.1,0.471,0.324,0.848,68.0,174.0,0.9,0.6,1.9,2.3
1994,Greg Anthony,NYK,80.0,36.0,7.8,2.4,4.6,24.9,0.394,0.3,0.774,43.0,146.0,1.4,0.2,1.6,2.0
1994,B.J. Armstrong,CHI,82.0,82.0,14.8,2.1,3.9,33.8,0.476,0.444,0.855,28.0,142.0,1.0,0.1,1.6,1.8
1994,Vincent Askew,SEA,80.0,3.0,9.1,2.3,2.4,21.1,0.481,0.194,0.829,60.0,124.0,0.9,0.2,0.9,1.8
1994,Keith Askins,MIA,37.0,0.0,2.3,2.2,0.4,8.6,0.409,0.19,0.9,33.0,49.0,0.3,0.0,0.6,1.5
1994,Stacey Augmon,ATL,82.0,82.0,14.8,4.8,2.3,31.8,0.51,0.143,0.764,178.0,216.0,1.8,0.5,1.8,2.2
1994,Isaac Austin,PHI,14.0,0.0,5.1,4.9,1.2,14.4,0.439,0.0,0.609,25.0,44.0,0.4,0.7,1.2,2.1
1994,Anthony Avent,TOT,74.0,40.0,5.3,4.6,0.9,18.5,0.377,0.0,0.724,144.0,194.0,0.4,0.4,1.1,2.0
1994,Anthony Avent,MIL,33.0,20.0,7.4,4.7,1.0,21.1,0.404,0.0,0.772,60.0,94.0,0.5,0.6,1.3,1.8
1994,Anthony Avent,ORL,41.0,20.0,3.5,4.5,0.8,16.5,0.341,0.0,0.636,84.0,100.0,0.4,0.3,1.0,2.1
1994,John Bagley,ATL,3.0,0.0,0.7,0.3,1.0,4.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7
1994,Thurl Bailey,MIN,79.0,3.0,7.4,2.7,0.7,16.4,0.51,0.0,0.799,66.0,149.0,0.3,0.7,0.7,1.2
1994,Vin Baker,MIL,82.0,63.0,13.5,7.6,2.0,31.2,0.501,0.2,0.569,277.0,344.0,0.7,1.4,2.0,2.8
1994,Charles Barkley,PHO,65.0,65.0,21.6,11.2,4.6,35.4,0.495,0.27,0.704,198.0,529.0,1.6,0.6,3.2,2.5
1994,Dana Barros,PHI,81.0,70.0,13.3,2.4,5.2,31.1,0.469,0.381,0.8,28.0,168.0,1.3,0.1,2.1,1.2
1994,Jon Barry,MIL,72.0,7.0,6.2,2.0,2.3,17.2,0.414,0.278,0.795,36.0,110.0,1.4,0.2,1.2,1.5
1994,John Battle,CLE,51.0,1.0,6.6,0.8,1.6,16.0,0.476,0.263,0.753,7.0,32.0,0.4,0.0,0.8,1.3
1994,Benoit Benjamin,NJN,77.0,74.0,9.3,6.5,0.6,23.6,0.48,0.0,0.71,135.0,364.0,0.5,1.2,1.3,2.6
1994,Tony Bennett,CHH,74.0,5.0,3.4,1.2,2.2,13.3,0.399,0.36,0.733,16.0,74.0,0.5,0.0,0.5,1.1
1994,David Benoit,UTA,55.0,18.0,6.5,4.7,0.4,19.5,0.385,0.203,0.773,89.0,171.0,0.4,0.7,0.7,2.1
1994,Rolando Blackman,NYK,55.0,1.0,7.3,1.7,1.4,17.6,0.436,0.357,0.906,23.0,70.0,0.5,0.1,0.8,1.8
1994,Mookie Blaylock,ATL,81.0,81.0,13.8,5.2,9.7,36.0,0.411,0.334,0.73,117.0,307.0,2.6,0.5,2.4,1.8
1994,Corie Blount,CHI,67.0,8.0,3.0,2.9,0.8,10.3,0.437,0.0,0.613,76.0,118.0,0.3,0.5,0.8,1.4
1994,Muggsy Bogues,CHH,77.0,77.0,10.8,4.1,10.1,35.7,0.471,0.167,0.806,78.0,235.0,1.7,0.0,2.2,1.9
1994,Manute Bol,TOT,14.0,0.0,0.6,1.3,0.1,8.3,0.211,0.0,0.0,3.0,15.0,0.1,1.1,0.4,0.9
1994,Manute Bol,MIA,8.0,0.0,0.2,1.4,0.0,7.6,0.083,0.0,0.0,1.0,10.0,0.0,0.8,0.6,0.5
1994,Manute Bol,WSB,2.0,0.0,0.0,0.5,0.5,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5
1994,Manute Bol,PHI,4.0,0.0,1.5,1.5,0.0,12.2,0.429,0.0,0.0,2.0,4.0,0.5,2.2,0.0,2.0
1994,Walter Bond,UTA,56.0,4.0,3.1,1.1,0.6,10.0,0.404,0.352,0.775,20.0,41.0,0.3,0.2,0.3,1.6
1994,Anthony Bonner,NYK,73.0,38.0,5.1,4.7,1.2,19.2,0.563,0.0,0.476,150.0,194.0,1.0,0.2,1.2,2.4
1994,Anthony Bowie,ORL,70.0,0.0,4.6,1.7,1.5,13.5,0.481,0.056,0.837,29.0,91.0,0.5,0.2,0.8,1.2
1994,Sam Bowie,LAL,25.0,7.0,8.9,5.2,1.9,22.2,0.436,0.25,0.867,27.0,104.0,0.2,1.1,1.7,2.6
1994,Shawn Bradley,PHI,49.0,45.0,10.3,6.2,2.0,28.3,0.409,0.0,0.607,98.0,208.0,0.9,3.0,3.0,3.5
1994,Terrell Brandon,CLE,73.0,10.0,8.3,2.2,3.8,21.2,0.42,0.219,0.858,38.0,121.0,1.2,0.2,1.5,1.5
1994,Randy Breuer,SAC,26.0,3.0,0.7,2.2,0.3,9.5,0.308,0.0,0.214,15.0,41.0,0.2,0.7,0.3,1.2
1994,Frank Brickowski,TOT,71.0,46.0,13.2,5.7,3.1,29.5,0.488,0.2,0.768,85.0,319.0,1.1,0.4,2.5,3.4
1994,Frank Brickowski,MIL,43.0,40.0,15.2,6.5,3.8,33.5,0.482,0.167,0.775,53.0,226.0,1.2,0.4,2.9,3.8
1994,Frank Brickowski,CHH,28.0,6.0,10.1,4.5,2.0,23.3,0.502,0.5,0.746,32.0,93.0,1.0,0.4,2.0,2.8
1994,Kevin Brooks,DEN,34.0,0.0,2.5,0.6,0.1,5.6,0.364,0.174,0.9,5.0,16.0,0.0,0.1,0.4,0.6
1994,Scott Brooks,HOU,73.0,0.0,5.2,1.4,2.0,16.8,0.491,0.377,0.871,10.0,92.0,0.7,0.0,0.8,1.3
1994,Chucky Brown,DAL,1.0,0.0,3.0,1.0,0.0,10.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
1994,Dee Brown,BOS,77.0,76.0,15.5,3.9,4.5,37.2,0.48,0.313,0.831,63.0,237.0,2.0,0.6,1.6,2.7
1994,Mike Brown,MIN,82.0,40.0,3.6,5.5,0.9,23.4,0.427,0.0,0.653,119.0,328.0,0.6,0.4,0.9,2.7
1994,P.J. Brown,NJN,79.0,54.0,5.7,6.2,1.2,24.7,0.415,0.167,0.757,188.0,305.0,0.9,1.2,0.9,2.2
1994,Randy Brown,SAC,61.0,2.0,4.5,1.8,2.2,17.1,0.438,0.0,0.609,40.0,72.0,1.0,0.2,1.2,2.2
1994,Mark Bryant,POR,79.0,10.0,5.6,4.0,0.5,18.2,0.482,0.0,0.692,117.0,198.0,0.4,0.4,0.8,2.4
1994,Jud Buechler,GSW,36.0,0.0,2.9,0.9,0.4,6.1,0.5,0.414,0.5,13.0,19.0,0.2,0.0,0.3,0.7
1994,Matt Bullard,HOU,65.0,0.0,3.5,1.3,1.0,11.2,0.345,0.325,0.769,23.0,61.0,0.2,0.1,0.4,1.0
1994,Evers Burns,SAC,23.0,0.0,2.4,1.3,0.4,6.2,0.4,0.0,0.522,13.0,17.0,0.3,0.1,0.3,1.4
1994,Scott Burrell,CHH,51.0,16.0,4.8,2.6,1.2,15.0,0.419,0.333,0.657,46.0,86.0,0.7,0.3,0.9,1.7
1994,Willie Burton,MIA,53.0,1.0,7.0,2.6,0.7,13.2,0.438,0.2,0.759,50.0,86.0,0.3,0.4,1.0,1.8
1994,Mitchell Butler,WSB,75.0,19.0,6.9,3.0,1.0,17.6,0.495,0.0,0.578,106.0,119.0,0.7,0.3,1.2,1.7
1994,Michael Cage,SEA,82.0,42.0,4.6,5.4,0.5,20.8,0.545,0.0,0.486,164.0,280.0,0.9,0.5,0.6,2.2
1994,Elden Campbell,LAL,76.0,74.0,12.3,6.8,1.1,29.6,0.462,0.0,0.689,167.0,352.0,0.8,1.9,1.3,3.2
1994,Tony Campbell,TOT,63.0,14.0,8.8,3.0,1.3,19.3,0.443,0.25,0.783,76.0,110.0,0.8,0.2,1.3,2.1
