Year,Player,Tm,G,GS,PPG,RPG,APG,MPG,FG%,3P%,FT%,OFF,DEF,SPG,BPG,TO,PF
2010,Steve Blake,LAC,29.0,10.0,6.8,2.4,6.1,26.3,0.443,0.437,0.75,6.0,63.0,0.7,0.1,2.2,1.3
2010,Andray Blatche,WAS,81.0,36.0,14.1,6.3,2.1,27.9,0.478,0.295,0.744,158.0,351.0,1.0,0.9,2.2,2.7
2010,Keith Bogans,SAS,79.0,50.0,4.4,2.2,1.2,19.7,0.403,0.357,0.74,25.0,151.0,0.6,0.2,0.7,2.0
2010,Andrew Bogut,MIL,69.0,69.0,15.9,10.2,1.8,32.3,0.52,0.0,0.629,208.0,493.0,0.6,2.5,1.9,3.2
2010,Matt Bonner,SAS,65.0,8.0,7.0,3.3,1.0,17.9,0.446,0.39,0.729,52.0,162.0,0.5,0.4,0.6,1.7
2010,Josh Boone,NJN,63.0,28.0,4.0,5.0,0.5,16.6,0.525,0.0,0.328,124.0,191.0,0.5,0.8,0.6,1.8
2010,Carlos Boozer,UTA,78.0,78.0,19.5,11.2,3.2,34.3,0.562,0.0,0.742,181.0,693.0,1.1,0.5,2.7,3.5
2010,Chris Bosh,TOR,70.0,70.0,24.0,10.8,2.4,36.1,0.518,0.364,0.797,205.0,554.0,0.6,1.0,2.4,2.4
2010,Ryan Bowen,OKC,1.0,0.0,4.0,2.0,0.0,8.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0
2010,Earl Boykins,WAS,67.0,1.0,6.6,1.1,2.6,16.7,0.427,0.317,0.865,17.0,58.0,0.4,0.0,1.0,0.7
2010,Elton Brand,PHI,76.0,57.0,13.1,6.1,1.4,30.2,0.48,0.0,0.738,179.0,282.0,1.1,1.1,1.7,3.1
2010,Corey Brewer,MIN,82.0,82.0,13.0,3.4,2.4,30.3,0.431,0.346,0.648,70.0,209.0,1.4,0.4,2.0,2.7
2010,Ronnie Brewer,TOT,58.0,53.0,8.8,3.2,2.7,30.0,0.487,0.258,0.639,45.0,142.0,1.6,0.3,0.9,1.4
2010,Ronnie Brewer,UTA,53.0,53.0,9.5,3.4,2.8,31.4,0.495,0.258,0.633,44.0,136.0,1.6,0.3,1.0,1.5
2010,Ronnie Brewer,MEM,5.0,0.0,2.0,1.4,0.6,16.0,0.231,0.0,0.8,1.0,6.0,1.2,0.0,0.4,0.0
2010,Primoz Brezec,TOT,21.0,0.0,0.9,1.2,0.0,4.5,0.346,0.0,0.167,12.0,13.0,0.0,0.1,0.1,0.9
2010,Primoz Brezec,PHI,7.0,0.0,0.7,1.7,0.0,5.1,0.154,0.0,0.5,6.0,6.0,0.1,0.1,0.0,1.3
2010,Primoz Brezec,MIL,14.0,0.0,1.0,0.9,0.1,4.2,0.538,0.0,0.0,6.0,7.0,0.0,0.1,0.1,0.7
2010,Jon Brockman,SAC,52.0,4.0,2.8,4.1,0.4,12.6,0.534,0.0,0.597,105.0,108.0,0.3,0.1,0.4,2.2
2010,Aaron Brooks,HOU,82.0,82.0,19.6,2.6,5.3,35.6,0.432,0.398,0.822,54.0,161.0,0.8,0.2,2.8,2.4
2010,Bobby Brown,TOT,45.0,0.0,4.8,0.8,2.0,11.5,0.371,0.265,0.867,9.0,29.0,0.3,0.0,1.0,0.9
2010,Bobby Brown,NOH,22.0,0.0,6.6,0.8,2.1,14.9,0.395,0.258,1.0,1.0,17.0,0.4,0.0,1.1,1.3
2010,Bobby Brown,LAC,23.0,0.0,3.0,0.9,1.8,8.3,0.329,0.281,0.714,8.0,12.0,0.3,0.0,1.0,0.6
2010,Derrick Brown,CHA,57.0,0.0,3.3,1.4,0.3,9.4,0.463,0.286,0.667,31.0,47.0,0.4,0.2,0.3,0.9
2010,Devin Brown,TOT,50.0,37.0,8.0,2.5,1.3,21.2,0.377,0.354,0.802,29.0,95.0,0.7,0.1,1.2,1.4
2010,Devin Brown,NOH,39.0,37.0,9.7,2.8,1.5,24.8,0.394,0.367,0.802,27.0,82.0,0.8,0.1,1.5,1.6
2010,Devin Brown,CHI,11.0,0.0,1.8,1.4,0.6,8.5,0.222,0.235,0.0,2.0,13.0,0.3,0.1,0.5,0.9
2010,Kwame Brown,DET,48.0,1.0,3.3,3.7,0.5,13.8,0.5,0.0,0.337,53.0,124.0,0.3,0.2,0.9,1.9
2010,Shannon Brown,LAL,82.0,7.0,8.1,2.2,1.3,20.7,0.427,0.328,0.818,30.0,153.0,0.7,0.4,0.8,1.6
2010,Kobe Bryant,LAL,73.0,73.0,27.0,5.4,5.0,38.8,0.456,0.329,0.811,78.0,313.0,1.5,0.3,3.2,2.6
2010,Chase Budinger,HOU,74.0,4.0,8.9,3.0,1.2,20.1,0.441,0.369,0.77,38.0,182.0,0.5,0.1,0.6,1.1
2010,Caron Butler,TOT,74.0,74.0,16.3,6.2,2.1,37.6,0.428,0.29,0.838,104.0,357.0,1.6,0.3,2.2,2.6
2010,Caron Butler,WAS,47.0,47.0,16.9,6.7,2.3,39.4,0.422,0.263,0.877,68.0,248.0,1.4,0.3,2.4,2.7
2010,Caron Butler,DAL,27.0,27.0,15.2,5.4,1.8,34.4,0.44,0.34,0.76,36.0,109.0,1.8,0.3,1.7,2.5
2010,Rasual Butler,LAC,82.0,64.0,11.9,2.9,1.4,33.0,0.409,0.336,0.841,39.0,201.0,0.4,0.8,1.0,1.5
2010,Andrew Bynum,LAL,65.0,65.0,15.0,8.3,1.0,30.4,0.57,0.0,0.739,177.0,364.0,0.5,1.4,1.8,3.0
2010,Will Bynum,DET,63.0,20.0,10.0,2.3,4.5,26.5,0.444,0.218,0.798,24.0,118.0,0.9,0.1,1.8,2.3
2010,Jose Calderon,TOR,68.0,39.0,10.3,2.1,5.9,26.7,0.482,0.398,0.798,23.0,119.0,0.7,0.1,1.5,2.0
2010,Marcus Camby,TOT,74.0,74.0,7.5,11.8,2.5,31.3,0.475,0.286,0.639,249.0,622.0,1.3,2.0,1.2,2.2
2010,Marcus Camby,LAC,51.0,51.0,7.7,12.1,3.0,31.3,0.466,0.333,0.659,166.0,450.0,1.4,1.9,1.3,2.1
2010,Marcus Camby,POR,23.0,23.0,7.0,11.1,1.5,31.2,0.497,0.0,0.581,83.0,172.0,1.1,2.0,1.2,2.4
2010,Brian Cardinal,MIN,29.0,0.0,1.7,1.0,0.8,9.2,0.389,0.333,0.944,7.0,22.0,0.3,0.1,0.2,1.9
2010,Rodney Carney,PHI,68.0,0.0,4.7,2.0,0.5,12.6,0.401,0.304,0.825,26.0,111.0,0.4,0.3,0.3,1.2
2010,DeMarre Carroll,MEM,71.0,1.0,2.9,2.1,0.5,11.2,0.396,0.0,0.623,53.0,97.0,0.4,0.1,0.3,1.5
2010,Matt Carroll,DAL,25.0,0.0,1.8,0.5,0.2,4.8,0.36,0.211,1.0,4.0,8.0,0.2,0.0,0.3,0.5
2010,Anthony Carter,DEN,54.0,7.0,3.3,1.6,3.0,15.9,0.42,0.27,0.846,17.0,72.0,0.7,0.2,1.1,1.3
2010,Vince Carter,ORL,75.0,74.0,16.6,3.9,3.1,30.8,0.428,0.367,0.84,33.0,260.0,0.7,0.2,1.4,2.5
2010,Omri Casspi,SAC,77.0,31.0,10.3,4.5,1.2,25.1,0.446,0.369,0.672,75.0,274.0,0.7,0.2,1.3,1.6
2010,Mario Chalmers,MIA,73.0,22.0,7.1,1.8,3.4,24.8,0.401,0.318,0.745,25.0,110.0,1.2,0.2,1.7,2.4
2010,Tyson Chandler,CHA,51.0,27.0,6.5,6.3,0.3,22.8,0.574,0.0,0.732,114.0,206.0,0.3,1.1,1.8,2.7
2010,Wilson Chandler,NYK,65.0,64.0,15.3,5.4,2.1,35.7,0.479,0.267,0.806,93.0,255.0,0.7,0.8,1.7,2.8
2010,Earl Clark,PHO,51.0,0.0,2.7,1.2,0.4,7.5,0.371,0.4,0.722,18.0,44.0,0.1,0.3,0.5,0.5
2010,Jarron Collins,PHO,34.0,10.0,1.0,1.8,0.2,7.7,0.387,0.0,0.4,22.0,40.0,0.1,0.1,0.3,1.2
2010,Jason Collins,ATL,24.0,0.0,0.7,0.6,0.2,4.8,0.348,0.0,0.0,5.0,9.0,0.1,0.1,0.2,0.9
2010,Mardy Collins,LAC,43.0,0.0,2.6,1.2,1.0,10.9,0.367,0.235,0.619,13.0,37.0,0.5,0.0,0.7,1.0
2010,Darren Collison,NOH,76.0,37.0,12.4,2.5,5.7,27.8,0.477,0.4,0.851,41.0,151.0,1.0,0.1,2.7,1.2
2010,Nick Collison,OKC,75.0,5.0,5.9,5.1,0.5,20.8,0.589,0.25,0.692,152.0,232.0,0.5,0.6,0.8,3.1
2010,Mike Conley,MEM,80.0,80.0,12.0,2.4,5.3,32.1,0.445,0.387,0.743,30.0,161.0,1.4,0.2,2.1,2.2
2010,Will Conroy,HOU,5.0,0.0,1.2,0.6,1.4,7.2,0.3,0.0,0.0,0.0,3.0,0.0,0.0,0.8,1.0
2010,Brian Cook,HOU,15.0,0.0,1.4,0.6,0.1,2.9,0.304,0.222,0.714,1.0,8.0,0.0,0.1,0.4,0.3
2010,Daequan Cook,MIA,45.0,3.0,5.0,1.8,1.0,15.4,0.32,0.317,0.84,9.0,73.0,0.3,0.2,0.5,1.1
2010,Jamal Crawford,ATL,79.0,0.0,18.0,2.5,3.0,31.1,0.449,0.382,0.857,34.0,167.0,0.8,0.2,1.7,1.7
2010,Dante Cunningham,POR,63.0,2.0,3.9,2.5,0.2,11.2,0.495,0.0,0.646,54.0,106.0,0.4,0.3,0.2,1.5
2010,Eddy Curry,NYK,7.0,0.0,3.7,1.9,0.0,8.9,0.381,0.0,0.588,4.0,9.0,0.0,0.1,1.9,1.9
2010,JamesOn Curry,LAC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Stephen Curry,GSW,80.0,77.0,17.5,4.4,5.9,36.2,0.462,0.437,0.885,48.0,308.0,1.9,0.2,3.0,3.2
2010,Samuel Dalembert,PHI,82.0,80.0,8.1,9.6,0.8,25.9,0.545,0.0,0.729,239.0,545.0,0.5,1.8,1.5,3.1
2010,Erick Dampier,DAL,55.0,47.0,6.0,7.3,0.6,23.3,0.624,0.333,0.604,128.0,272.0,0.3,1.4,1.1,2.8
2010,Marquis Daniels,BOS,51.0,4.0,5.6,1.9,1.3,18.4,0.498,0.214,0.607,27.0,68.0,0.5,0.1,0.8,1.8
2010,Baron Davis,LAC,75.0,73.0,15.3,3.5,8.0,33.6,0.406,0.277,0.821,52.0,214.0,1.7,0.6,2.8,2.8
2010,Glen Davis,BOS,54.0,1.0,6.3,3.8,0.6,17.3,0.437,0.0,0.696,101.0,104.0,0.4,0.3,1.0,2.4
2010,Paul Davis,WAS,2.0,0.0,2.5,0.0,1.5,4.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
2010,Ricky Davis,LAC,36.0,2.0,4.4,1.6,1.1,13.9,0.434,0.381,0.581,10.0,47.0,0.3,0.1,0.8,1.1
2010,Austin Daye,DET,69.0,4.0,5.1,2.5,0.5,13.3,0.464,0.305,0.821,34.0,140.0,0.4,0.4,0.7,1.7
2010,Carlos Delfino,MIL,75.0,66.0,11.0,5.3,2.7,30.4,0.408,0.367,0.782,51.0,343.0,1.1,0.3,1.6,1.8
2010,Luol Deng,CHI,70.0,69.0,17.6,7.3,2.0,37.9,0.466,0.386,0.764,131.0,381.0,0.9,0.9,1.9,1.8
2010,DeMar DeRozan,TOR,77.0,65.0,8.6,2.9,0.7,21.6,0.498,0.25,0.763,66.0,157.0,0.6,0.2,0.8,2.3
2010,Boris Diaw,CHA,82.0,82.0,11.3,5.2,4.0,35.4,0.483,0.32,0.769,131.0,293.0,0.7,0.7,2.2,2.7
2010,Yakhouba Diawara,MIA,6.0,2.0,0.8,0.7,0.5,7.3,0.2,0.167,0.0,1.0,3.0,0.2,0.0,0.5,1.3
2010,Travis Diener,TOT,9.0,0.0,0.7,0.3,0.9,5.7,0.2,0.143,0.25,0.0,3.0,0.4,0.0,0.0,0.2
2010,Travis Diener,IND,4.0,0.0,0.8,0.5,1.0,6.2,0.167,0.2,0.0,0.0,2.0,0.8,0.0,0.0,0.2
2010,Travis Diener,POR,5.0,0.0,0.6,0.2,0.8,5.2,0.25,0.0,0.5,0.0,1.0,0.2,0.0,0.0,0.2
2010,DeSagana Diop,CHA,27.0,0.0,1.2,2.4,0.2,9.7,0.517,0.0,0.222,24.0,41.0,0.2,0.5,0.4,1.1
2010,Keyon Dooling,NJN,53.0,8.0,6.9,1.0,2.5,18.3,0.398,0.376,0.77,8.0,46.0,0.6,0.0,1.1,1.5
2010,Joey Dorsey,TOT,15.0,0.0,1.5,2.9,0.1,7.1,0.45,0.0,0.417,16.0,27.0,0.2,0.1,0.4,1.4
2010,Joey Dorsey,HOU,7.0,0.0,1.6,3.6,0.3,7.7,0.455,0.0,0.5,11.0,14.0,0.3,0.1,0.6,1.7
2010,Joey Dorsey,SAC,8.0,0.0,1.5,2.2,0.0,6.5,0.444,0.0,0.4,5.0,13.0,0.1,0.1,0.2,1.1
2010,Toney Douglas,NYK,56.0,12.0,8.6,1.9,2.0,19.4,0.458,0.389,0.809,40.0,68.0,0.8,0.1,1.0,2.1
2010,Chris Douglas-Roberts,NJN,67.0,38.0,9.8,3.0,1.4,25.8,0.445,0.259,0.847,45.0,153.0,0.8,0.3,1.4,1.5
2010,Goran Dragic,PHO,80.0,2.0,7.9,2.1,3.0,18.0,0.452,0.394,0.736,38.0,133.0,0.6,0.1,1.6,1.6
2010,Jared Dudley,PHO,82.0,1.0,8.2,3.4,1.4,24.3,0.459,0.458,0.754,99.0,182.0,1.0,0.2,0.8,2.0
2010,Chris Duhon,NYK,67.0,59.0,7.4,2.7,5.6,30.9,0.373,0.349,0.716,28.0,150.0,0.9,0.0,1.6,1.2
2010,Tim Duncan,SAS,78.0,77.0,17.9,10.1,3.2,31.3,0.518,0.182,0.725,221.0,567.0,0.6,1.5,1.8,1.9
2010,Mike Dunleavy,IND,67.0,15.0,9.9,3.5,1.5,22.2,0.41,0.318,0.842,25.0,211.0,0.6,0.2,1.1,1.6
2010,Kevin Durant,OKC,82.0,82.0,30.1,7.6,2.8,39.5,0.476,0.365,0.9,105.0,518.0,1.4,1.0,3.3,2.1
2010,Wayne Ellington,MIN,76.0,1.0,6.6,2.1,1.0,18.2,0.424,0.395,0.871,33.0,126.0,0.3,0.1,1.0,0.9
2010,Monta Ellis,GSW,64.0,64.0,25.5,4.0,5.3,41.4,0.449,0.338,0.753,47.0,210.0,2.2,0.4,3.8,3.0
2010,Francisco Elson,TOT,12.0,0.0,1.0,1.2,0.2,5.5,0.333,0.0,0.4,6.0,8.0,0.1,0.0,0.1,0.6
2010,Francisco Elson,MIL,11.0,0.0,0.9,1.2,0.2,5.6,0.308,0.0,1.0,5.0,8.0,0.1,0.0,0.1,0.6
2010,Francisco Elson,PHI,1.0,0.0,2.0,1.0,0.0,4.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010,Maurice Evans,ATL,79.0,5.0,5.7,1.9,0.6,16.7,0.445,0.337,0.754,59.0,95.0,0.4,0.2,0.3,1.6
2010,Reggie Evans,TOR,28.0,1.0,3.4,3.8,0.3,11.1,0.493,0.0,0.45,30.0,75.0,0.5,0.1,0.8,1.6
2010,Tyreke Evans,SAC,72.0,72.0,20.1,5.3,5.8,37.2,0.458,0.255,0.748,66.0,314.0,1.5,0.4,3.0,2.8
2010,Jordan Farmar,LAL,82.0,0.0,7.2,1.6,1.5,18.0,0.435,0.376,0.671,14.0,117.0,0.6,0.1,0.9,1.3
2010,Raymond Felton,CHA,80.0,80.0,12.1,3.6,5.6,33.0,0.459,0.385,0.763,53.0,235.0,1.5,0.3,2.1,2.2
2010,Rudy Fernandez,POR,62.0,2.0,8.1,2.6,2.0,23.2,0.378,0.368,0.867,35.0,129.0,1.0,0.2,1.2,1.4
2010,Kyrylo Fesenko,UTA,49.0,5.0,2.6,1.8,0.3,8.3,0.547,0.0,0.421,33.0,57.0,0.1,0.4,0.5,1.6
2010,Michael Finley,TOT,46.0,7.0,4.4,1.5,0.9,15.4,0.44,0.39,0.533,6.0,65.0,0.2,0.1,0.5,0.7
2010,Michael Finley,SAS,25.0,6.0,3.7,1.5,0.8,15.8,0.381,0.317,0.667,5.0,33.0,0.2,0.2,0.5,0.5
2010,Michael Finley,BOS,21.0,1.0,5.2,1.6,1.1,15.0,0.506,0.463,0.333,1.0,32.0,0.2,0.1,0.4,1.0
2010,Derek Fisher,LAL,82.0,82.0,7.5,2.1,2.5,27.2,0.38,0.348,0.856,25.0,145.0,1.1,0.1,1.0,2.5
2010,Jonny Flynn,MIN,81.0,81.0,13.5,2.4,4.4,28.9,0.417,0.358,0.826,24.0,167.0,1.0,0.0,2.9,1.2
2010,T.J. Ford,IND,47.0,32.0,10.3,3.2,3.8,25.3,0.445,0.16,0.77,41.0,108.0,0.9,0.2,1.9,2.2
2010,Jeff Foster,IND,16.0,3.0,3.1,5.1,1.3,15.9,0.478,0.0,0.556,34.0,47.0,0.2,0.2,0.9,2.8
2010,Randy Foye,WAS,70.0,38.0,10.1,1.9,3.3,23.8,0.414,0.346,0.89,16.0,114.0,0.5,0.1,1.3,1.8
2010,Channing Frye,PHO,81.0,41.0,11.2,5.3,1.4,27.0,0.451,0.439,0.81,66.0,361.0,0.8,0.9,0.9,3.2
2010,Dan Gadzuric,MIL,32.0,6.0,2.8,2.9,0.4,9.8,0.438,0.0,0.4,38.0,54.0,0.3,0.4,0.5,2.0
2010,Sundiata Gaines,UTA,32.0,0.0,3.3,0.9,1.2,6.8,0.463,0.269,0.5,6.0,23.0,0.4,0.0,0.4,0.5
2010,Danilo Gallinari,NYK,81.0,74.0,15.1,4.9,1.7,33.9,0.423,0.381,0.818,65.0,333.0,0.9,0.7,1.4,2.4
2010,Francisco Garcia,SAC,25.0,4.0,8.1,2.6,1.8,23.0,0.466,0.39,0.882,11.0,55.0,0.4,0.8,0.8,2.0
2010,Kevin Garnett,BOS,69.0,69.0,14.3,7.3,2.7,29.9,0.521,0.2,0.837,78.0,428.0,1.0,0.8,1.5,2.5
2010,Marc Gasol,MEM,69.0,69.0,14.6,9.3,2.4,35.8,0.581,0.0,0.67,208.0,432.0,1.0,1.6,2.0,3.7
2010,Pau Gasol,LAL,65.0,65.0,18.3,11.3,3.4,37.0,0.536,0.0,0.79,243.0,491.0,0.6,1.7,2.2,2.3
2010,Rudy Gay,MEM,80.0,80.0,19.6,5.9,1.9,39.7,0.466,0.327,0.753,115.0,357.0,1.5,0.8,2.1,2.5
2010,Alonzo Gee,WAS,11.0,2.0,7.4,3.0,0.6,16.5,0.475,0.778,0.621,15.0,18.0,0.6,0.1,0.9,1.2
2010,Devean George,GSW,45.0,4.0,5.4,2.5,0.7,16.9,0.432,0.39,0.696,21.0,93.0,0.9,0.2,0.3,2.0
2010,Daniel Gibson,CLE,56.0,10.0,6.3,1.3,1.2,19.1,0.466,0.477,0.694,13.0,60.0,0.4,0.1,0.6,1.4
2010,Taj Gibson,CHI,82.0,70.0,9.0,7.5,0.9,26.9,0.494,0.0,0.646,226.0,385.0,0.6,1.3,1.4,3.4
2010,J.R. Giddens,TOT,32.0,1.0,2.2,1.6,0.4,7.5,0.467,0.0,0.565,16.0,35.0,0.3,0.1,0.5,0.9
