Year,Player,Tm,G,GS,PPG,RPG,APG,MPG,FG%,3P%,FT%,OFF,DEF,SPG,BPG,TO,PF
2000,Tariq Abdul-Wahad,TOT,61.0,56.0,11.4,4.8,1.6,25.9,0.424,0.13,0.756,101.0,190.0,1.0,0.5,1.7,2.4
2000,Tariq Abdul-Wahad,ORL,46.0,46.0,12.2,5.2,1.6,26.2,0.433,0.095,0.762,77.0,162.0,1.2,0.3,1.9,2.5
2000,Tariq Abdul-Wahad,DEN,15.0,10.0,8.9,3.5,1.7,24.9,0.389,0.5,0.738,24.0,28.0,0.4,0.8,1.3,2.1
2000,Shareef Abdur-Rahim,VAN,82.0,82.0,20.3,10.1,3.3,39.3,0.465,0.302,0.809,218.0,607.0,1.1,1.1,3.0,3.0
2000,Cory Alexander,DEN,29.0,2.0,2.8,1.4,2.0,11.3,0.286,0.257,0.773,8.0,34.0,0.8,0.1,1.0,1.3
2000,Ray Allen,MIL,82.0,82.0,22.1,4.4,3.8,37.4,0.455,0.423,0.887,83.0,276.0,1.3,0.2,2.2,2.3
2000,Rafer Alston,MIL,27.0,0.0,2.2,0.9,2.6,13.4,0.284,0.214,0.75,5.0,18.0,0.4,0.0,1.1,1.1
2000,John Amaechi,ORL,80.0,53.0,10.4,3.3,1.2,21.0,0.437,0.167,0.766,62.0,204.0,0.4,0.5,1.7,2.0
2000,Derek Anderson,LAC,64.0,58.0,16.9,4.0,3.4,34.4,0.438,0.309,0.877,80.0,178.0,1.4,0.2,2.6,2.3
2000,Kenny Anderson,BOS,82.0,82.0,14.0,2.7,5.1,31.6,0.44,0.386,0.775,55.0,170.0,1.7,0.1,1.6,2.8
2000,Nick Anderson,SAC,72.0,72.0,10.8,4.7,1.7,29.1,0.391,0.332,0.487,83.0,256.0,1.3,0.2,1.3,1.6
2000,Shandon Anderson,HOU,82.0,82.0,12.3,4.7,2.9,32.9,0.473,0.351,0.767,91.0,293.0,1.2,0.4,2.4,2.2
2000,Chris Anstey,CHI,73.0,11.0,6.0,3.8,0.9,13.8,0.442,0.167,0.789,90.0,190.0,0.4,0.3,1.1,2.5
2000,Greg Anthony,POR,82.0,3.0,6.3,1.6,2.5,18.9,0.406,0.378,0.772,17.0,116.0,0.7,0.1,1.0,1.7
2000,B.J. Armstrong,CHI,27.0,18.0,7.4,1.7,2.9,21.6,0.446,0.448,0.88,2.0,45.0,0.3,0.0,1.5,1.3
2000,Darrell Armstrong,ORL,82.0,82.0,16.2,3.3,6.1,31.6,0.433,0.34,0.911,65.0,205.0,2.1,0.1,3.0,1.7
