Year,Player,Tm,G,GS,PPG,RPG,APG,MPG,FG%,3P%,FT%,OFF,DEF,SPG,BPG,TO,PF
1993,Stacey Augmon,ATL,73.0,66.0,14.0,3.9,2.3,28.9,0.501,0.0,0.739,141.0,146.0,1.2,0.2,2.2,1.9
1993,Isaac Austin,UTA,46.0,3.0,2.8,1.7,0.1,6.7,0.446,0.0,0.659,38.0,41.0,0.2,0.3,0.5,1.3
1993,Anthony Avent,MIL,82.0,78.0,9.8,6.2,1.1,27.9,0.433,0.0,0.651,180.0,332.0,0.7,0.9,1.7,2.9
1993,John Bagley,BOS,10.0,0.0,2.3,0.7,2.0,9.7,0.36,0.0,0.833,1.0,6.0,0.2,0.0,1.7,1.1
1993,Thurl Bailey,MIN,70.0,3.0,7.5,3.1,0.9,18.2,0.455,0.0,0.838,53.0,162.0,0.3,0.7,0.9,1.3
1993,Steve Bardo,DAL,23.0,0.0,2.2,1.6,1.3,7.6,0.306,0.167,0.706,10.0,27.0,0.3,0.1,0.7,1.2
1993,Charles Barkley,PHO,76.0,76.0,25.6,12.2,5.1,37.6,0.52,0.305,0.765,237.0,691.0,1.6,1.0,3.1,2.6
1993,Dana Barros,SEA,69.0,2.0,7.8,1.6,2.2,18.0,0.451,0.379,0.831,18.0,89.0,0.9,0.0,0.8,1.1
1993,Jon Barry,MIL,47.0,0.0,4.4,0.9,1.4,11.7,0.369,0.333,0.673,10.0,33.0,0.7,0.1,0.9,1.2
1993,John Battle,CLE,41.0,0.0,5.4,0.7,1.3,12.1,0.415,0.167,0.778,4.0,25.0,0.2,0.1,0.5,1.0
1993,Kenny Battle,BOS,3.0,1.0,4.7,3.7,0.7,9.7,0.462,0.0,1.0,7.0,4.0,0.3,0.0,0.7,0.7
1993,William Bedford,SAS,16.0,0.0,1.6,0.6,0.0,4.1,0.333,1.0,0.5,1.0,9.0,0.0,0.1,0.1,0.9
1993,Benoit Benjamin,TOT,59.0,6.0,5.7,3.5,0.4,12.8,0.491,0.0,0.663,51.0,158.0,0.5,0.8,1.3,2.3
1993,Benoit Benjamin,SEA,31.0,6.0,6.7,3.6,0.4,14.5,0.497,0.0,0.701,27.0,86.0,0.5,1.1,1.4,2.4
1993,Benoit Benjamin,LAL,28.0,0.0,4.5,3.4,0.4,10.9,0.481,0.0,0.595,24.0,72.0,0.5,0.5,1.3,2.2
1993,Tony Bennett,CHH,75.0,2.0,3.7,0.8,1.8,11.4,0.423,0.325,0.732,12.0,51.0,0.4,0.0,0.7,1.5
1993,David Benoit,UTA,82.0,27.0,8.1,4.8,0.5,20.9,0.436,0.347,0.75,116.0,276.0,0.5,0.5,1.1,2.5
1993,Rolando Blackman,NYK,60.0,33.0,9.7,1.7,2.6,23.9,0.443,0.425,0.789,23.0,79.0,0.4,0.2,1.1,2.2
1993,Alex Blackwell,LAL,27.0,0.0,1.3,0.9,0.3,4.0,0.333,0.0,0.75,10.0,13.0,0.1,0.1,0.2,0.5
1993,Lance Blanks,MIN,61.0,2.0,2.6,1.1,1.2,10.5,0.433,0.256,0.625,18.0,50.0,0.3,0.1,0.5,1.0
1993,Ricky Blanton,CHI,2.0,0.0,3.0,1.5,0.5,6.5,0.429,0.0,0.0,2.0,1.0,1.0,0.0,0.5,0.5
1993,Mookie Blaylock,ATL,80.0,78.0,13.4,3.5,8.4,35.2,0.429,0.375,0.728,89.0,191.0,2.5,0.3,2.3,2.0
1993,Muggsy Bogues,CHH,81.0,80.0,10.0,3.7,8.8,35.0,0.453,0.231,0.833,51.0,247.0,2.0,0.1,1.9,2.2
1993,Manute Bol,PHI,58.0,23.0,2.2,3.3,0.3,14.7,0.409,0.313,0.632,44.0,149.0,0.2,2.1,0.9,1.5
1993,Walter Bond,DAL,74.0,38.0,8.0,2.6,1.6,21.3,0.402,0.167,0.772,52.0,144.0,1.0,0.2,1.5,3.0
1993,Anthony Bonner,SAC,70.0,35.0,8.6,6.5,1.4,25.2,0.461,0.0,0.593,188.0,267.0,1.2,0.2,1.5,2.6
1993,Anthony Bowie,ORL,77.0,45.0,8.0,2.5,2.3,22.9,0.471,0.313,0.798,36.0,158.0,0.7,0.2,1.1,1.7
1993,Sam Bowie,NJN,79.0,65.0,9.1,7.0,1.6,26.5,0.45,0.333,0.779,158.0,398.0,0.4,1.6,1.5,2.9
1993,Terrell Brandon,CLE,82.0,8.0,8.8,2.2,3.7,19.8,0.478,0.31,0.825,37.0,142.0,1.0,0.3,1.3,1.5
1993,Randy Breuer,ATL,12.0,0.0,2.7,2.3,0.5,8.9,0.484,0.0,0.4,10.0,18.0,0.2,0.2,0.4,1.0
1993,Frank Brickowski,MIL,66.0,64.0,16.9,6.1,3.0,31.4,0.545,0.308,0.728,120.0,285.0,1.2,0.7,3.1,3.6
1993,Kevin Brooks,DEN,55.0,2.0,4.1,1.5,0.6,10.4,0.399,0.231,0.875,22.0,59.0,0.2,0.0,0.7,0.8
1993,Scott Brooks,HOU,82.0,0.0,6.3,1.2,3.0,18.5,0.475,0.414,0.83,22.0,77.0,1.0,0.0,0.9,1.7
1993,Chucky Brown,NJN,77.0,20.0,5.1,3.0,0.7,15.4,0.483,0.0,0.724,88.0,144.0,0.3,0.3,0.7,1.5
1993,Dee Brown,BOS,80.0,48.0,10.9,3.1,5.8,28.2,0.468,0.317,0.793,45.0,201.0,1.7,0.4,1.7,2.5
1993,Mike Brown,UTA,82.0,21.0,5.7,4.8,0.8,18.9,0.43,0.0,0.689,147.0,244.0,0.4,0.3,1.2,2.3
1993,Randy Brown,SAC,75.0,34.0,7.6,2.8,2.6,23.0,0.463,0.333,0.732,75.0,137.0,1.4,0.5,1.6,2.7
1993,Mark Bryant,POR,80.0,24.0,6.0,4.0,0.5,17.4,0.503,0.0,0.703,132.0,192.0,0.5,0.3,0.8,2.8
1993,Jud Buechler,GSW,70.0,9.0,6.2,2.8,1.3,18.4,0.437,0.339,0.747,81.0,114.0,0.7,0.3,0.8,1.4
1993,Matt Bullard,HOU,79.0,4.0,7.3,2.8,1.4,17.2,0.431,0.374,0.784,66.0,156.0,0.4,0.1,0.7,1.6
1993,Willie Burton,MIA,26.0,8.0,7.8,2.7,0.6,17.3,0.383,0.333,0.717,22.0,48.0,0.5,0.6,1.9,2.2
1993,Steve Burtt,WSB,4.0,0.0,7.2,0.8,1.5,8.8,0.385,0.333,0.8,2.0,1.0,0.5,0.0,1.0,1.2
1993,Michael Cage,SEA,82.0,66.0,6.1,8.0,0.8,26.3,0.526,0.0,0.469,268.0,391.0,0.9,0.6,0.7,2.2
1993,Dexter Cambridge,DAL,53.0,13.0,7.0,3.2,1.1,16.7,0.484,0.0,0.687,88.0,79.0,0.5,0.1,1.2,2.4
1993,Elden Campbell,LAL,79.0,13.0,7.7,4.2,0.6,19.6,0.458,0.0,0.637,127.0,205.0,0.7,1.3,0.9,2.1
1993,Tony Campbell,NYK,58.0,13.0,7.7,2.7,1.1,18.3,0.49,0.4,0.678,59.0,96.0,0.6,0.1,0.9,2.6
1993,Antoine Carr,SAS,71.0,46.0,13.1,5.5,1.4,27.4,0.538,0.0,0.777,107.0,281.0,0.5,1.2,1.4,3.7
1993,Bill Cartwright,CHI,63.0,63.0,5.6,3.7,1.3,19.9,0.411,0.0,0.735,83.0,150.0,0.3,0.2,1.0,2.4
1993,Terry Catledge,ORL,21.0,1.0,4.7,2.2,0.2,12.5,0.493,0.0,0.794,18.0,28.0,0.2,0.0,1.2,1.5
1993,Duane Causwell,SAC,55.0,45.0,8.2,5.5,0.6,22.0,0.545,0.0,0.624,112.0,191.0,0.6,1.6,1.1,3.5
1993,Cedric Ceballos,PHO,74.0,46.0,12.8,5.5,1.0,21.7,0.576,0.0,0.725,172.0,236.0,0.7,0.4,1.4,1.4
1993,Tom Chambers,PHO,73.0,0.0,12.2,4.7,1.4,23.6,0.447,0.393,0.837,96.0,249.0,0.6,0.3,1.3,2.9
1993,Rex Chapman,WSB,60.0,23.0,12.5,1.5,1.9,21.7,0.477,0.371,0.81,19.0,69.0,0.6,0.2,1.3,2.0
1993,Maurice Cheeks,NJN,35.0,0.0,3.6,1.2,3.1,14.6,0.548,0.0,0.889,5.0,37.0,0.9,0.1,0.9,1.0
1993,Pete Chilcutt,SAC,59.0,9.0,6.1,3.3,1.1,14.1,0.485,0.0,0.696,80.0,114.0,0.4,0.4,0.9,1.7
1993,Doug Christie,LAL,23.0,0.0,6.2,2.2,2.3,14.4,0.425,0.167,0.758,24.0,27.0,1.0,0.2,2.2,2.3
1993,Derrick Coleman,NJN,76.0,73.0,20.7,11.2,3.6,36.3,0.46,0.232,0.808,247.0,605.0,1.2,1.7,3.2,2.8
1993,Bimbo Coles,MIA,81.0,37.0,10.6,2.0,4.6,27.6,0.464,0.307,0.805,58.0,108.0,1.0,0.1,1.3,2.5
1993,Marty Conlon,SAC,46.0,0.0,4.8,2.7,0.8,10.2,0.474,0.0,0.704,48.0,75.0,0.3,0.1,0.6,0.9
1993,Lester Conner,LAC,31.0,0.0,2.4,1.6,2.1,13.6,0.452,0.0,0.947,16.0,33.0,1.1,0.1,0.7,1.3
1993,Duane Cooper,LAL,65.0,0.0,2.4,0.8,2.3,9.9,0.392,0.233,0.714,13.0,37.0,0.3,0.0,1.1,1.0
1993,Tyrone Corbin,UTA,82.0,58.0,11.6,6.3,2.1,31.2,0.503,0.0,0.826,194.0,325.0,1.3,0.4,1.3,3.1
1993,Chris Corchiani,TOT,10.0,0.0,4.4,0.7,1.6,10.5,0.583,0.0,0.762,1.0,6.0,0.6,0.0,0.8,1.8
1993,Chris Corchiani,ORL,9.0,0.0,4.7,0.8,1.8,11.3,0.565,0.0,0.762,1.0,6.0,0.7,0.0,0.9,1.9
1993,Chris Corchiani,WSB,1.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1993,Joe Courtney,TOT,12.0,0.0,2.8,1.6,0.2,8.7,0.406,0.0,0.778,4.0,15.0,0.4,0.4,0.5,1.4
1993,Joe Courtney,CHI,5.0,0.0,2.2,0.4,0.2,6.8,0.444,0.0,0.75,2.0,0.0,0.4,0.2,0.6,1.8
1993,Joe Courtney,GSW,7.0,0.0,3.1,2.4,0.3,10.0,0.391,0.0,0.8,2.0,15.0,0.4,0.6,0.4,1.1
1993,John Crotty,UTA,40.0,0.0,2.6,0.4,1.4,6.1,0.514,0.143,0.684,4.0,13.0,0.3,0.0,0.8,0.7
1993,Terry Cummings,SAS,8.0,0.0,3.4,2.4,0.5,9.5,0.379,0.0,0.5,6.0,13.0,0.1,0.1,0.2,2.1
1993,Radisav Curcic,DAL,20.0,0.0,2.9,2.4,0.6,8.3,0.39,0.0,0.722,17.0,32.0,0.4,0.1,0.4,1.5
1993,Dell Curry,CHH,80.0,0.0,15.3,3.6,2.2,26.2,0.452,0.401,0.866,51.0,235.0,1.1,0.3,1.6,1.9
1993,Lloyd Daniels,SAS,77.0,10.0,9.1,2.8,1.9,20.4,0.443,0.333,0.727,86.0,130.0,0.5,0.4,1.3,1.9
1993,Brad Daugherty,CLE,71.0,71.0,20.2,10.2,4.4,37.9,0.571,0.5,0.795,164.0,562.0,0.7,0.8,2.1,2.5
1993,Dale Davis,IND,82.0,82.0,8.9,8.8,0.8,27.6,0.568,0.0,0.529,291.0,432.0,0.8,1.8,1.0,3.3
1993,Hubert Davis,NYK,50.0,2.0,5.4,1.1,1.7,16.3,0.438,0.316,0.796,13.0,43.0,0.4,0.1,0.9,1.4
1993,Terry Davis,DAL,75.0,74.0,12.7,9.3,0.9,32.8,0.455,0.25,0.594,259.0,442.0,0.5,0.4,2.1,2.7
1993,Johnny Dawkins,PHI,74.0,10.0,8.9,1.8,4.6,21.6,0.437,0.31,0.796,33.0,103.0,1.1,0.1,1.6,1.2
1993,Todd Day,MIL,71.0,37.0,13.8,4.1,1.6,27.2,0.432,0.293,0.717,144.0,147.0,1.1,0.7,1.7,3.1
1993,Vinny Del,SAS,73.0,31.0,7.4,2.2,4.0,20.9,0.507,0.25,0.863,19.0,144.0,0.6,0.0,1.3,2.0
1993,Bison Dele,ORL,21.0,0.0,4.6,2.7,0.2,11.4,0.513,0.0,0.8,24.0,32.0,0.7,0.8,1.2,2.3
1993,Vlade Divac,LAL,82.0,69.0,12.8,8.9,2.8,30.8,0.485,0.28,0.689,220.0,509.0,1.6,1.7,2.6,3.8
1993,James Donaldson,UTA,6.0,1.0,3.5,4.8,0.2,15.7,0.571,0.0,0.556,6.0,23.0,0.2,1.2,0.7,2.2
1993,Sherman Douglas,BOS,79.0,36.0,7.8,2.1,6.4,24.5,0.498,0.207,0.56,65.0,97.0,0.6,0.1,2.0,2.1
1993,Greg Dreiling,IND,43.0,0.0,1.1,1.5,0.2,5.6,0.328,0.0,0.533,26.0,40.0,0.1,0.2,0.2,1.4
1993,Clyde Drexler,POR,49.0,49.0,19.9,6.3,5.7,34.1,0.429,0.233,0.839,126.0,183.0,1.9,0.8,2.3,3.2
1993,Kevin Duckworth,POR,74.0,55.0,9.9,5.2,0.9,23.8,0.438,0.0,0.73,118.0,269.0,0.6,0.5,1.2,3.0
1993,Chris Dudley,NJN,71.0,16.0,3.5,7.2,0.2,19.7,0.353,0.0,0.518,215.0,298.0,0.2,1.5,0.8,2.7
1993,Joe Dumars,DET,77.0,77.0,23.5,1.9,4.0,40.2,0.466,0.375,0.864,63.0,85.0,1.0,0.1,1.8,1.8
1993,Richard Dumas,PHO,48.0,32.0,15.8,4.6,1.2,27.5,0.524,0.333,0.707,100.0,123.0,1.8,0.8,1.9,2.6
1993,Pat Durham,GSW,5.0,1.0,4.2,2.8,0.8,15.6,0.24,0.0,0.75,5.0,9.0,0.2,0.2,1.4,1.2
1993,Mark Eaton,UTA,64.0,57.0,2.8,4.1,0.3,17.2,0.546,0.0,0.7,73.0,191.0,0.3,1.2,0.7,2.2
1993,Blue Edwards,MIL,82.0,81.0,16.9,4.7,2.6,33.3,0.512,0.349,0.79,123.0,259.0,1.6,0.5,2.1,3.0
1993,James Edwards,LAL,52.0,0.0,6.3,1.9,0.8,11.9,0.452,0.0,0.712,30.0,70.0,0.2,0.1,1.0,2.3
1993,Kevin Edwards,MIA,40.0,30.0,13.9,3.0,3.0,28.4,0.468,0.294,0.844,48.0,73.0,1.7,0.3,1.9,1.7
1993,Craig Ehlo,CLE,82.0,73.0,11.6,4.9,3.1,31.2,0.49,0.381,0.717,113.0,290.0,1.3,0.3,1.5,2.1
1993,Mario Elie,POR,82.0,7.0,8.6,2.6,2.2,21.4,0.458,0.349,0.855,59.0,157.0,0.9,0.2,1.1,1.8
1993,Sean Elliott,SAS,70.0,70.0,17.2,4.6,3.8,37.2,0.491,0.356,0.795,85.0,237.0,1.0,0.4,2.2,1.9
1993,Dale Ellis,SAS,82.0,76.0,16.7,3.8,1.3,33.3,0.499,0.401,0.797,81.0,231.0,1.0,0.2,1.4,2.2
1993,LaPhonso Ellis,DEN,82.0,82.0,14.7,9.1,1.8,33.5,0.504,0.154,0.748,274.0,470.0,0.9,1.4,1.9,3.6
1993,Pervis Ellison,WSB,49.0,48.0,17.4,8.8,2.4,34.7,0.521,0.0,0.702,138.0,295.0,0.9,2.2,2.2,3.1
1993,Jo Jo,CHI,6.0,0.0,1.0,1.0,0.2,5.2,0.3,0.0,0.0,2.0,4.0,0.5,0.3,0.7,0.8
1993,Patrick Ewing,NYK,81.0,81.0,24.2,12.1,1.9,37.1,0.503,0.143,0.719,191.0,789.0,0.9,2.0,3.3,3.5
1993,Duane Ferrell,ATL,82.0,15.0,10.2,2.3,1.6,21.2,0.47,0.25,0.779,97.0,94.0,0.7,0.2,1.3,2.0
1993,Danny Ferry,CLE,76.0,1.0,7.5,3.7,1.8,19.2,0.479,0.415,0.876,81.0,198.0,0.4,0.6,1.1,2.2
1993,Vern Fleming,IND,75.0,8.0,9.5,2.3,3.0,20.0,0.505,0.194,0.726,63.0,106.0,0.8,0.1,1.6,1.7
1993,Sleepy Floyd,HOU,52.0,10.0,6.6,1.7,2.5,16.7,0.407,0.286,0.794,14.0,72.0,0.6,0.1,1.3,1.1
1993,Greg Foster,TOT,43.0,0.0,2.9,1.9,0.5,6.9,0.458,0.0,0.714,32.0,51.0,0.1,0.3,0.6,1.3
1993,Greg Foster,WSB,10.0,0.0,2.4,2.7,1.1,9.3,0.44,0.0,0.667,8.0,19.0,0.0,0.5,0.9,1.7
1993,Greg Foster,ATL,33.0,0.0,3.1,1.7,0.3,6.2,0.463,0.0,0.722,24.0,32.0,0.1,0.3,0.5,1.2
1993,Rick Fox,BOS,71.0,14.0,6.4,2.2,1.6,15.2,0.484,0.174,0.802,55.0,104.0,0.9,0.3,1.1,1.9
1993,Kevin Gamble,BOS,82.0,58.0,13.3,3.0,2.8,31.0,0.507,0.374,0.826,46.0,200.0,1.0,0.5,1.0,2.3
1993,Winston Garland,HOU,66.0,4.0,5.9,1.6,2.1,15.2,0.443,0.462,0.91,32.0,76.0,0.6,0.1,1.0,1.8
1993,Chris Gatling,GSW,70.0,11.0,9.3,4.6,0.6,17.8,0.539,0.0,0.725,129.0,191.0,0.6,0.8,1.5,2.8
1993,Kenny Gattison,CHH,75.0,5.0,6.8,4.7,0.9,19.7,0.529,0.0,0.604,108.0,245.0,0.6,0.7,0.9,3.2
1993,Matt Geiger,MIA,48.0,2.0,4.5,2.5,0.3,11.5,0.524,0.0,0.674,46.0,74.0,0.3,0.4,0.8,2.6
1993,Tate George,NJN,48.0,1.0,2.5,0.6,1.2,7.9,0.378,0.0,0.833,9.0,18.0,0.2,0.1,0.6,0.5
1993,Kendall Gill,CHH,69.0,67.0,16.9,4.9,3.9,35.2,0.449,0.274,0.772,120.0,220.0,1.4,0.5,2.5,2.8
1993,Armen Gilliam,PHI,80.0,26.0,12.4,5.9,1.4,21.8,0.464,0.0,0.843,136.0,336.0,0.5,0.7,2.0,1.5
1993,Gerald Glass,TOT,60.0,5.0,5.3,2.4,1.3,14.1,0.419,0.212,0.641,61.0,81.0,0.6,0.3,0.6,1.7
1993,Gerald Glass,MIN,4.0,0.0,5.0,0.8,2.2,17.8,0.296,0.0,0.667,1.0,2.0,0.8,0.0,1.2,1.5
1993,Gerald Glass,DET,56.0,5.0,5.3,2.5,1.2,13.9,0.429,0.226,0.636,60.0,79.0,0.5,0.3,0.5,1.8
1993,Mike Gminski,CHH,34.0,0.0,2.7,2.5,0.2,7.4,0.506,0.0,0.9,34.0,51.0,0.0,0.3,0.3,0.8
1993,Paul Graham,ATL,80.0,11.0,8.1,2.4,2.0,18.8,0.457,0.298,0.733,61.0,129.0,1.1,0.1,1.5,2.3
1993,Gary Grant,LAC,74.0,8.0,6.6,1.9,4.8,21.9,0.441,0.262,0.743,27.0,112.0,1.4,0.1,1.7,2.3
1993,Greg Grant,PHI,72.0,0.0,2.7,0.9,2.9,13.8,0.35,0.294,0.645,24.0,43.0,0.6,0.0,0.8,1.0
1993,Harvey Grant,WSB,72.0,72.0,18.6,5.7,2.8,37.0,0.487,0.1,0.727,133.0,279.0,1.0,0.6,1.2,2.3
1993,Horace Grant,CHI,77.0,77.0,13.2,9.5,2.6,35.6,0.508,0.2,0.619,341.0,388.0,1.2,1.2,1.4,2.8
1993,Jeff Grayer,GSW,48.0,12.0,8.8,3.3,1.5,21.4,0.467,0.143,0.669,71.0,86.0,0.6,0.2,1.1,2.5
1993,A.C. Green,LAL,82.0,55.0,12.8,8.7,1.4,34.4,0.537,0.348,0.739,287.0,424.0,1.1,0.5,1.4,1.8
1993,Litterial Green,ORL,52.0,4.0,4.5,0.7,2.2,12.0,0.439,0.1,0.625,11.0,23.0,0.4,0.1,0.8,1.3
1993,Sean Green,IND,13.0,0.0,4.8,0.7,0.5,6.2,0.509,0.3,0.75,4.0,5.0,0.2,0.1,0.7,0.8
1993,Sidney Green,TOT,39.0,0.0,2.4,3.0,0.6,8.4,0.382,0.0,0.806,32.0,86.0,0.2,0.1,0.5,0.9
1993,Sidney Green,SAS,15.0,0.0,3.5,4.7,1.3,13.5,0.408,0.0,0.867,18.0,53.0,0.3,0.2,0.8,1.4
1993,Sidney Green,CHH,24.0,0.0,1.7,2.0,0.2,5.3,0.35,0.0,0.75,14.0,33.0,0.0,0.1,0.3,0.7
1993,Tom Gugliotta,WSB,81.0,81.0,14.7,9.6,3.8,34.5,0.426,0.281,0.644,219.0,562.0,1.7,0.4,2.8,2.4
1993,Jay Guidinger,CLE,32.0,5.0,1.6,2.0,0.5,6.7,0.345,0.0,0.52,26.0,38.0,0.3,0.3,0.3,1.5
1993,Tom Hammonds,TOT,54.0,5.0,4.6,2.4,0.4,13.2,0.475,0.0,0.613,38.0,89.0,0.3,0.2,0.6,1.4
1993,Tom Hammonds,CHH,19.0,5.0,2.3,1.6,0.4,7.5,0.422,0.0,0.625,5.0,26.0,0.0,0.2,0.2,1.1
1993,Tom Hammonds,DEN,35.0,0.0,5.9,2.7,0.5,16.3,0.489,0.0,0.611,33.0,63.0,0.5,0.2,0.9,1.6
1993,Tim Hardaway,GSW,66.0,66.0,21.5,4.0,10.6,39.5,0.447,0.33,0.744,60.0,203.0,1.8,0.2,3.3,2.3
1993,Derek Harper,DAL,62.0,60.0,18.2,2.0,5.4,34.0,0.419,0.393,0.756,42.0,81.0,1.3,0.3,2.2,2.3
1993,Ron Harper,LAC,80.0,77.0,18.0,5.3,4.5,37.1,0.451,0.28,0.769,117.0,308.0,2.2,0.9,2.8,2.6
1993,Scott Hastings,DEN,76.0,0.0,2.1,1.8,0.4,8.8,0.509,0.25,0.727,44.0,93.0,0.2,0.1,0.4,1.5
1993,Hersey Hawkins,PHI,81.0,81.0,20.3,4.3,3.9,36.8,0.47,0.397,0.86,91.0,255.0,1.7,0.4,2.2,2.3
1993,Steve Henson,ATL,53.0,2.0,4.0,1.0,2.9,13.6,0.39,0.463,0.85,12.0,43.0,0.6,0.0,1.0,1.6
1993,Carl Herrera,HOU,81.0,12.0,7.5,5.6,0.8,22.2,0.541,0.0,0.71,148.0,306.0,0.6,0.4,1.1,2.3
1993,Rod Higgins,SAC,69.0,4.0,8.3,2.8,1.7,20.7,0.412,0.323,0.861,66.0,127.0,0.7,0.4,0.9,2.0
1993,Sean Higgins,GSW,29.0,4.0,8.3,2.3,2.3,20.4,0.447,0.351,0.745,23.0,45.0,0.4,0.2,2.2,1.9
1993,Tyrone Hill,GSW,74.0,66.0,8.6,10.2,0.9,28.0,0.508,0.0,0.624,255.0,499.0,0.6,0.5,1.2,4.3
1993,Donald Hodge,DAL,79.0,8.0,5.0,3.7,0.9,16.0,0.403,0.0,0.683,93.0,201.0,0.4,0.5,1.1,2.6
1993,Dave Hoppen,NJN,2.0,0.0,1.0,2.0,0.0,5.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0
1993,Jeff Hornacek,PHI,79.0,78.0,19.1,4.3,6.9,36.2,0.47,0.39,0.865,84.0,258.0,1.7,0.3,2.8,2.6
1993,Robert Horry,HOU,79.0,79.0,10.1,5.0,2.4,29.5,0.474,0.255,0.715,113.0,279.0,1.0,1.1,2.0,2.7
1993,Byron Houston,GSW,79.0,8.0,5.3,4.0,0.9,16.1,0.446,0.286,0.665,119.0,196.0,0.6,0.5,1.1,3.2
1993,Brian Howard,DAL,68.0,22.0,6.5,3.1,1.0,19.0,0.442,0.143,0.766,66.0,146.0,0.8,0.5,1.0,3.2
1993,Stephen Howard,UTA,49.0,0.0,2.1,1.2,0.2,5.3,0.376,0.0,0.642,26.0,34.0,0.3,0.2,0.5,1.2
1993,Jay Humphries,UTA,78.0,20.0,8.8,1.8,4.1,26.1,0.436,0.2,0.777,40.0,103.0,1.3,0.1,1.7,3.0
1993,Byron Irvin,WSB,4.0,2.0,5.5,1.0,0.5,11.2,0.5,1.0,0.5,2.0,2.0,0.2,0.0,1.0,1.2
1993,Mike Iuzzolino,DAL,70.0,23.0,8.7,2.0,4.7,25.3,0.462,0.375,0.765,31.0,109.0,0.7,0.1,1.8,1.4
1993,Jaren Jackson,LAC,34.0,0.0,3.9,1.1,1.0,10.3,0.414,0.4,0.852,19.0,20.0,0.6,0.1,0.5,1.3
